run,n_feats,r2,rmse,features
126,28,0.4246084825790455,0.03406823219143275,"MOHO_GRAV,DEM,LAB,SI,GEOID,REVEAL_S80,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
127,17,0.4154170323122185,0.034339261405108894,"DEM,FREE_AIR,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,LITH_RHO,CRUST_RHO,REVEAL_P_DIFF_40_60,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S140,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,MOHO_U"
128,26,0.41376296824820236,0.034387808164121875,"MOHO_GRAV,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_P60,REVEAL_P90,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
129,10,0.38954201698452784,0.0350910012147694,"MOHO,MOHO_GRAV,FREE_AIR,CRUST_RHO,MAG_SEIS_MOHO,CTD,REVEAL_VPVS_DIFF,REVEAL_S220,MOHO_GRAV_U,MOHO_U"
130,14,0.4150910524470498,0.034348834338590664,"DEM,FREE_AIR,SI,REVEAL_S80,REVEAL_VP90VS60,REVEAL_S_DIFF_200_220,CTD,EMAG2_LOG,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_P40,REVEAL_P120,MOHO_U"
131,19,0.41281509009090744,0.034415597509842015,"MOHO_GRAV,LAB,BOUGUER,SI,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_VP90VS60,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,REVEAL_S50,REVEAL_S200,REVEAL_P60,REVEAL_P90,MOHO_GRAV_U,MOHO_U"
132,23,0.4177748022170571,0.03426994200672043,"MOHO,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_P180,REVEAL_P150,REVEAL_VP90VS60,LITH_RHO,SEDIMENT,REVEAL_S_DIFF_200_220,EMAG2_LOG,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P210,MOHO_U"
133,21,0.4137461140168407,0.0343883024828682,"MOHO,MOHO_GRAV,DEM,LAB,FREE_AIR,BOUGUER,SI,REVEAL_S80,REVEAL_S90,REVEAL_P150,REVEAL_VP60VS70,LITH_RHO,CRUST_RHO,SEDIMENT,REVEAL_S_DIFF_200_220,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S200,REVEAL_P120"
134,10,0.4022679563808097,0.03472331180305901,"MOHO,MOHO_GRAV,BOUGUER,REVEAL_VP90VS60,CRUST_RHO,REVEAL_P_DIFF_40_60,REVEAL_S140,REVEAL_P40,REVEAL_P60,REVEAL_P120"
135,25,0.41586406431084644,0.03432612923626615,"MOHO,MOHO_GRAV,DEM,LAB,FREE_AIR,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,REVEAL_S_DIFF_200_220,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S140,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P210,MOHO_GRAV_U"
136,24,0.4154762728860383,0.034337521421904854,"MOHO,MOHO_GRAV,LAB,BOUGUER,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U"
137,25,0.4161079182466313,0.03431896357928369,"MOHO,MOHO_GRAV,DEM,LAB,FREE_AIR,BOUGUER,SI,REVEAL_S80,REVEAL_P180,REVEAL_VP60VS70,REVEAL_VP90VS60,MAG_SEIS_MOHO,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_P60,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
138,31,0.42201260608947566,0.03414499505547972,"MOHO,MOHO_GRAV,DEM,LAB,FREE_AIR,BOUGUER,SI,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S140,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,MOHO_GRAV_U,MOHO_U"
139,16,0.4127292095778602,0.034418114196713444,"SI,GEOID,REVEAL_P180,REVEAL_VP60VS70,REVEAL_VP90VS60,MAG_SEIS_MOHO,REVEAL_P_DIFF_40_60,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P120,MOHO_GRAV_U"
140,11,0.40987649022465367,0.03450160742927585,"MOHO_GRAV,DEM,SI,REVEAL_S80,LITH_RHO,CTD,EMAG2_LOG,REVEAL_S100,REVEAL_S200,REVEAL_P60,REVEAL_P210"
141,24,0.4225425224784821,0.0341293388821308,"MOHO,MOHO_GRAV,DEM,FREE_AIR,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_VP90VS60,LITH_RHO,SEDIMENT,REVEAL_S_DIFF_200_220,CTD,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_P40,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U"
142,15,0.4201621811328371,0.03419960892993427,"DEM,LAB,FREE_AIR,BOUGUER,GEOID,REVEAL_S80,LITH_RHO,CRUST_RHO,SEDIMENT,REVEAL_S_DIFF_200_220,EMAG2_LOG,REVEAL_S200,REVEAL_P120,REVEAL_P210,MOHO_U"
143,32,0.4216188430752953,0.03415662398301592,"MOHO,DEM,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
144,32,0.42033190136311616,0.034194603400702614,"MOHO,MOHO_GRAV,DEM,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_U"
145,12,0.40251121958505653,0.03471624528907474,"DEM,BOUGUER,REVEAL_S80,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,EMAG2_LOG,REVEAL_S100,REVEAL_P90,REVEAL_P120"
146,34,0.420871303289047,0.034178690046301995,"MOHO,MOHO_GRAV,DEM,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
147,32,0.4180985506813374,0.03426041271814045,"MOHO,MOHO_GRAV,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,MAG_SEIS_MOHO,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
148,23,0.42059353142323563,0.03418688575515466,"MOHO,MOHO_GRAV,DEM,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S90,REVEAL_P150,REVEAL_VP90VS60,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_P_DIFF_40_60,CTD,REVEAL_S50,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P60,REVEAL_P120,MOHO_GRAV_U,MOHO_U"
149,24,0.4129863731116068,0.034410577594185386,"MOHO,MOHO_GRAV,DEM,LAB,FREE_AIR,BOUGUER,SI,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P60,REVEAL_P120,REVEAL_P210"
150,10,0.4069677210195528,0.034586533591413296,"MOHO,SI,REVEAL_P150,REVEAL_VP60VS70,CRUST_RHO,REVEAL_P_DIFF_40_60,REVEAL_VPVS_DIFF,REVEAL_P40,REVEAL_P120,MOHO_U"
151,23,0.4142729115297441,0.034372848646151394,"LAB,BOUGUER,GEOID,REVEAL_S80,REVEAL_P180,REVEAL_P150,REVEAL_VP90VS60,LITH_RHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,MOHO_U"
152,27,0.4177982163060757,0.03426925291979743,"DEM,FREE_AIR,BOUGUER,SI,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
153,15,0.4110997796314173,0.034465829032716104,"MOHO,MOHO_GRAV,LAB,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_VP60VS70,REVEAL_VP90VS60,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S100,REVEAL_P40"
154,26,0.4147249792539407,0.034359581499069675,"MOHO,MOHO_GRAV,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,SEDIMENT,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_U"
155,19,0.4154146116903077,0.034339332500476966,"MOHO,MOHO_GRAV,DEM,LAB,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_VP60VS70,REVEAL_VP90VS60,REVEAL_S_DIFF_200_220,CTD,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_P90,REVEAL_P210"
156,25,0.4123637918018752,0.03442882053109121,"MOHO,MOHO_GRAV,LAB,FREE_AIR,SI,GEOID,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_P40,REVEAL_P60,REVEAL_P210,MOHO_GRAV_U"
157,29,0.4230847520000517,0.03411331148435804,"MOHO,MOHO_GRAV,DEM,LAB,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
158,13,0.41093472315222035,0.0344706587217179,"MOHO,SI,GEOID,REVEAL_S80,REVEAL_VP60VS70,MAG_SEIS_MOHO,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S140,REVEAL_S200,REVEAL_S220"
159,21,0.4153845408901039,0.03434021568875748,"MOHO,FREE_AIR,GEOID,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S200,REVEAL_S220,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_U"
160,12,0.40986952826276335,0.03450181094444146,"MOHO,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,LITH_RHO,CRUST_RHO,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40"
161,26,0.41649118789341666,0.0343076981616998,"MOHO,MOHO_GRAV,DEM,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,MOHO_U"
162,23,0.41850109064709917,0.03424856056407361,"MOHO,MOHO_GRAV,DEM,LAB,BOUGUER,REVEAL_S80,REVEAL_S90,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S200,REVEAL_S220,REVEAL_P40,MOHO_GRAV_U,MOHO_U"
163,20,0.418179053509547,0.034258042767421275,"MOHO_GRAV,DEM,FREE_AIR,SI,REVEAL_S80,REVEAL_P180,REVEAL_VP90VS60,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,REVEAL_S100,REVEAL_S200,REVEAL_S220,REVEAL_P60,REVEAL_P90,REVEAL_P120,MOHO_GRAV_U,MOHO_U"
164,27,0.4187703212361842,0.034240631204685075,"MOHO,MOHO_GRAV,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S200,REVEAL_P40,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
165,29,0.42041041645286714,0.03419228752090851,"MOHO,MOHO_GRAV,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U"
166,19,0.41755455087314386,0.034276423422424165,"MOHO_GRAV,BOUGUER,GEOID,REVEAL_S90,REVEAL_P180,CRUST_RHO,MAG_SEIS_MOHO,REVEAL_S_DIFF_200_220,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_P60,REVEAL_P90,REVEAL_P120,MOHO_GRAV_U,MOHO_U"
167,19,0.4174127774247226,0.03428059479253157,"BOUGUER,SI,GEOID,REVEAL_S90,REVEAL_VP90VS60,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,EMAG2_LOG,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S220,REVEAL_P40,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U"
168,21,0.4145379877701165,0.03436506988982631,"MOHO_GRAV,DEM,BOUGUER,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,REVEAL_VPVS_DIFF,REVEAL_S100,REVEAL_S140,REVEAL_S220,REVEAL_P60,REVEAL_P90,REVEAL_P120"
169,18,0.41865808243049285,0.0342439370768543,"MOHO,MOHO_GRAV,DEM,FREE_AIR,BOUGUER,GEOID,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,SEDIMENT,CTD,REVEAL_S50,REVEAL_S100,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P90"
170,29,0.41933429067937844,0.03422401526351799,"MOHO,DEM,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U"
171,20,0.4160226989653686,0.03432146792109281,"MOHO_GRAV,DEM,BOUGUER,SI,REVEAL_S90,REVEAL_P180,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S100,REVEAL_S140,REVEAL_P40,REVEAL_P90,MOHO_GRAV_U,MOHO_U"
172,31,0.42215569716473367,0.03414076819297327,"MOHO,DEM,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
173,10,0.3997862261811679,0.03479532118508773,"MOHO_GRAV,LAB,FREE_AIR,SI,GEOID,REVEAL_S80,LITH_RHO,REVEAL_S140,REVEAL_P60,REVEAL_P120"
174,13,0.4122931943496825,0.03443088857419381,"DEM,BOUGUER,SI,REVEAL_S90,REVEAL_VP90VS60,REVEAL_P_DIFF_40_60,REVEAL_S140,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U"
175,28,0.42156306512335107,0.034158270942445175,"MOHO,MOHO_GRAV,DEM,FREE_AIR,BOUGUER,SI,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_S140,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
176,11,0.3969790592412844,0.03487659417414001,"DEM,LAB,FREE_AIR,SI,REVEAL_P180,LITH_RHO,CRUST_RHO,REVEAL_S_DIFF_200_220,REVEAL_S100,REVEAL_P60,REVEAL_P120"
177,22,0.4252082392938493,0.034050472129243475,"MOHO,MOHO_GRAV,DEM,LAB,FREE_AIR,BOUGUER,REVEAL_S80,REVEAL_VP60VS70,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S100,REVEAL_S220,REVEAL_P40,REVEAL_P90,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
178,24,0.41773261535137174,0.03427118354973339,"MOHO,MOHO_GRAV,LAB,FREE_AIR,BOUGUER,SI,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,LITH_RHO,SEDIMENT,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
179,28,0.4226585246208796,0.03412591068574223,"MOHO,MOHO_GRAV,DEM,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_VP60VS70,REVEAL_VP90VS60,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S200,REVEAL_P40,REVEAL_P60,REVEAL_P120,MOHO_GRAV_U,MOHO_U"
180,26,0.420191676636386,0.03419873907677681,"DEM,SI,GEOID,REVEAL_S80,REVEAL_P180,REVEAL_P150,REVEAL_VP90VS60,LITH_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U,MOHO_U"
181,18,0.4097708131465373,0.03450469649943524,"MOHO,LAB,SI,REVEAL_P180,REVEAL_P150,REVEAL_VP90VS60,SEDIMENT,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P210"
182,24,0.4144624210713793,0.034367287600830056,"MOHO,LAB,FREE_AIR,BOUGUER,SI,REVEAL_S80,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P90,REVEAL_P120,MOHO_GRAV_U"
183,17,0.41314629097100486,0.03440589010441545,"DEM,LAB,BOUGUER,SI,REVEAL_S80,REVEAL_P180,REVEAL_VP60VS70,REVEAL_VP90VS60,CRUST_RHO,REVEAL_S_DIFF_200_220,CTD,REVEAL_S100,REVEAL_S140,REVEAL_P40,REVEAL_P60,MOHO_GRAV_U,MOHO_U"
184,14,0.4082131770625207,0.034550196068919944,"MOHO,FREE_AIR,GEOID,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,CRUST_RHO,REVEAL_S50,REVEAL_S100,REVEAL_S200,REVEAL_P40,REVEAL_P90,MOHO_GRAV_U"
185,12,0.4054856760173273,0.034629724169607724,"DEM,LAB,BOUGUER,SI,REVEAL_S90,REVEAL_P150,CTD,REVEAL_VPVS_DIFF,REVEAL_S100,REVEAL_P60,REVEAL_P120,MOHO_GRAV_U"
186,29,0.4194448636857735,0.03422075656202362,"MOHO_GRAV,DEM,LAB,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S80,REVEAL_S90,REVEAL_P180,REVEAL_P150,REVEAL_VP60VS70,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,REVEAL_S_DIFF_200_220,REVEAL_P_DIFF_40_60,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S100,REVEAL_S220,REVEAL_P60,REVEAL_P90,REVEAL_P120,REVEAL_P210,MOHO_GRAV_U"
187,14,0.4064686174533585,0.034601084765406506,"MOHO_GRAV,SI,REVEAL_S80,REVEAL_P180,REVEAL_VP90VS60,LITH_RHO,MAG_SEIS_MOHO,REVEAL_P_DIFF_40_60,CTD,REVEAL_S50,REVEAL_S100,REVEAL_P40,REVEAL_P60,REVEAL_P90"
188,23,0.41393755756714135,0.03438268720557815,"MOHO,LAB,FREE_AIR,BOUGUER,SI,REVEAL_P180,REVEAL_P150,REVEAL_VP90VS60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REVEAL_S_DIFF_200_220,CTD,EMAG2_LOG,REVEAL_VPVS_DIFF,REVEAL_S50,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,MOHO_U"
