n_feats,features,r2,rmse
16,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|LAB|MOHO|REVEAL_S80|CTD|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_VP90VS60|GEOID|REVEAL_S70|REVEAL_S100,0.4058706274489652,0.03461851088172418
15,REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|REVEAL_S70,0.4041859742395444,0.03466755651467652
21,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.40852768927346095,0.03454101379052673
21,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4115407657567328,0.03445292209339202
20,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.41664870283471256,0.03430306726350918
15,EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LAB|MOHO|REVEAL_S80|CTD|DEM|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID,0.40963883076374763,0.03450855411746589
21,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4133332544035343,0.034400409048716656
10,REVEAL_P150|LITH_RHO|LAB|REVEAL_S80|CTD|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|REVEAL_S70|SEDIMENT,0.3871663820741046,0.035159214313631476
18,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|FREE_AIR|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4120056358740317,0.03443931087161755
20,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4112097213192819,0.03446261167249471
16,REVEAL_P150|EMAG2_LOG|CRUST_RHO|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|CTD|DEM|BOUGUER|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.41203283100458366,0.03443851444188791
10,REVEAL_P150|EMAG2_LOG|REVEAL_VP50VS80|CTD|REVEAL_S90|REVEAL_VP60VS70|FREE_AIR|REVEAL_VP90VS60|REVEAL_S70|SEDIMENT,0.37631931205875113,0.03546900611613229
10,REVEAL_P150|EMAG2_LOG|CRUST_RHO|LITH_RHO|DEM|SI|BOUGUER|REVEAL_VP60VS70|GEOID|REVEAL_S70,0.4053658543731561,0.03463321372508874
19,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT,0.41549320498653897,0.03433702408488738
20,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4153831940193893,0.03434025524621657
20,EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.41095175010410834,0.034470160530335685
14,REVEAL_P150|EMAG2_LOG|CRUST_RHO|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|DEM|SI|REVEAL_S90|MOHO_GRAV|REVEAL_VP90VS60|REVEAL_S70|REVEAL_S100,0.40450654826127175,0.0346582289285281
12,CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|LAB|MOHO|REVEAL_S80|CTD|SI|REVEAL_S90|MOHO_GRAV|GEOID|SEDIMENT,0.4040767939560149,0.03467073270733483
11,REVEAL_P150|REVEAL_VP50VS80|MAG_SEIS_MOHO|MOHO|REVEAL_S80|SI|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT,0.4014173652697821,0.034748009191065105
14,REVEAL_P150|EMAG2_LOG|CRUST_RHO|LITH_RHO|MOHO|REVEAL_S80|CTD|SI|REVEAL_S90|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_VP90VS60|GEOID|REVEAL_S100,0.4057895693922696,0.03462087233164014
18,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4131922860116587,0.03440454178600293
12,REVEAL_P150|CRUST_RHO|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|DEM|REVEAL_VP60VS70|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT,0.41172726372283786,0.03444746214927232
16,EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|FREE_AIR|REVEAL_VP90VS60|SEDIMENT,0.4058771575687806,0.03461832063389643
10,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|MAG_SEIS_MOHO|MOHO|CTD|BOUGUER|MOHO_GRAV|REVEAL_S70|SEDIMENT,0.39654358087829067,0.034889185163983254
12,REVEAL_P150|EMAG2_LOG|REVEAL_VP50VS80|MAG_SEIS_MOHO|LAB|DEM|SI|REVEAL_S90|BOUGUER|FREE_AIR|REVEAL_VP90VS60|SEDIMENT,0.3985908109064674,0.034829953986143955
15,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|LAB|MOHO|REVEAL_S80|SI|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70,0.4068862584872608,0.034588909018484125
18,REVEAL_P150|EMAG2_LOG|CRUST_RHO|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.41110946102100354,0.03446554572624232
14,EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|GEOID|REVEAL_S70|SEDIMENT,0.40584180352031174,0.03461935062255478
5,LITH_RHO|MAG_SEIS_MOHO|LAB|REVEAL_S80|GEOID,0.3621113917807256,0.03587073653275011
11,EMAG2_LOG|REVEAL_VP50VS80|MAG_SEIS_MOHO|LAB|DEM|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_S70|REVEAL_S100,0.3986677371446271,0.03482772636552558
7,CRUST_RHO|REVEAL_VP50VS80|DEM|REVEAL_S90|REVEAL_VP60VS70|REVEAL_VP90VS60|REVEAL_S100,0.35157714361034564,0.036165712741425875
9,CRUST_RHO|REVEAL_VP50VS80|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|REVEAL_S90|REVEAL_S100,0.3798356919266206,0.03536887571401552
15,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|CTD|DEM|SI|BOUGUER|MOHO_GRAV|GEOID|REVEAL_S70|REVEAL_S100,0.4117363823529827,0.03444719516861467
16,REVEAL_P150|EMAG2_LOG|REVEAL_VP50VS80|LAB|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.40752472166537246,0.03457028721839692
11,EMAG2_LOG|MAG_SEIS_MOHO|CTD|DEM|SI|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_S70|SEDIMENT|REVEAL_S100,0.3971614580166557,0.03487131912583402
8,REVEAL_P150|REVEAL_VP50VS80|MOHO|DEM|REVEAL_S90|BOUGUER|MOHO_GRAV|SEDIMENT,0.40018299287821046,0.03478381869419087
20,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT,0.4073230266523077,0.034576171059855686
18,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_S70,0.405457415533773,0.03463054722893617
15,REVEAL_P150|EMAG2_LOG|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_S100,0.4015704358157096,0.03474356599766882
8,REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|CTD|DEM|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR,0.39361928299889626,0.034973617993585664
7,REVEAL_P150|EMAG2_LOG|REVEAL_VP50VS80|MAG_SEIS_MOHO|MOHO|REVEAL_S80|BOUGUER,0.39115020633305186,0.03504474889952364
13,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|REVEAL_S80|REVEAL_S90|REVEAL_VP60VS70|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S100,0.3859997803591171,0.035192663276762966
18,CRUST_RHO|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.41497503760372767,0.0343522406611205
17,REVEAL_P150|EMAG2_LOG|LITH_RHO|MAG_SEIS_MOHO|MOHO|REVEAL_S80|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.41837845929806927,0.034252171685014786
15,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|MAG_SEIS_MOHO|LAB|CTD|DEM|SI|BOUGUER|FREE_AIR|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.41193198910628714,0.034441467579801315
18,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S100,0.4008521506025313,0.034764410811483716
20,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|SEDIMENT,0.41182332355269435,0.03444464954871865
12,EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|MAG_SEIS_MOHO|LAB|MOHO|CTD|REVEAL_VP60VS70|FREE_AIR|REVEAL_VP90VS60|REVEAL_S70|SEDIMENT,0.39817298933316525,0.034842050724717286
9,EMAG2_LOG|CRUST_RHO|MOHO|REVEAL_S80|DEM|SI|FREE_AIR|REVEAL_S70|REVEAL_S100,0.3923739189464778,0.03500951338526029
13,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|REVEAL_S80|SI|REVEAL_S90|FREE_AIR|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.394015996445616,0.034962175698195166
10,CRUST_RHO|REVEAL_VP50VS80|LAB|MOHO|CTD|DEM|FREE_AIR|REVEAL_VP90VS60|SEDIMENT|REVEAL_S100,0.4012622369732137,0.03475251153540684
15,REVEAL_P150|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|FREE_AIR|REVEAL_VP90VS60|REVEAL_S70|REVEAL_S100,0.4101863702141372,0.03449254766341783
5,LITH_RHO|CTD|DEM|SI|REVEAL_S90,0.3623184594353075,0.03586491398625398
6,EMAG2_LOG|LITH_RHO|LAB|MOHO|FREE_AIR|REVEAL_VP90VS60,0.34224201925266373,0.03642511520709343
14,REVEAL_P150|EMAG2_LOG|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|CTD|DEM|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60,0.41104538810736724,0.03446742064842595
18,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|FREE_AIR|GEOID|REVEAL_S70|REVEAL_S100,0.4092459133013039,0.03452003586703558
8,EMAG2_LOG|LITH_RHO|REVEAL_S80|SI|BOUGUER|REVEAL_VP60VS70|FREE_AIR|REVEAL_VP90VS60,0.3699713202493724,0.03564905572704251
18,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_VP90VS60|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4097330816363989,0.034505799370598354
13,REVEAL_P150|CRUST_RHO|MAG_SEIS_MOHO|LAB|CTD|SI|REVEAL_S90|BOUGUER|FREE_AIR|REVEAL_VP90VS60|REVEAL_S70|SEDIMENT|REVEAL_S100,0.39432625447458125,0.03495322440208805
13,REVEAL_P150|REVEAL_VP50VS80|MAG_SEIS_MOHO|CTD|DEM|SI|REVEAL_S90|BOUGUER|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|SEDIMENT|REVEAL_S100,0.4028727231735305,0.034705741371218
9,CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|LAB|MOHO|REVEAL_S80|DEM|FREE_AIR|GEOID,0.4025119876512008,0.034716222975366015
10,MAG_SEIS_MOHO|LAB|REVEAL_S80|DEM|SI|REVEAL_S90|BOUGUER|FREE_AIR|REVEAL_VP90VS60|REVEAL_S70,0.3913692601689268,0.03503844407905457
6,REVEAL_P150|LITH_RHO|LAB|MOHO_GRAV|FREE_AIR|REVEAL_S70,0.36261859559999887,0.0358564727628899
13,REVEAL_P150|EMAG2_LOG|REVEAL_VP50VS80|MAG_SEIS_MOHO|MOHO|DEM|SI|MOHO_GRAV|FREE_AIR|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4207007215610906,0.034183723323688804
9,REVEAL_P150|EMAG2_LOG|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|SI|BOUGUER|REVEAL_VP60VS70,0.3866300971934805,0.035174594696877406
20,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT,0.4102285783600059,0.03449131346632854
18,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|MAG_SEIS_MOHO|MOHO|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4107825960683469,0.03447510948674983
16,REVEAL_P150|EMAG2_LOG|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|CTD|REVEAL_S90|BOUGUER|MOHO_GRAV|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.41281106973980175,0.034415715328391445
19,REVEAL_P150|EMAG2_LOG|CRUST_RHO|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|REVEAL_S70|SEDIMENT|REVEAL_S100,0.41200433319590724,0.03443934902105807
9,REVEAL_P150|MAG_SEIS_MOHO|LAB|CTD|SI|REVEAL_S90|BOUGUER|MOHO_GRAV|REVEAL_VP90VS60,0.39448132406054925,0.03494874960930508
19,REVEAL_P150|EMAG2_LOG|CRUST_RHO|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_VP90VS60|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4121536333889336,0.034434976431103895
12,EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|CTD|DEM|SI|REVEAL_S90|MOHO_GRAV|FREE_AIR|REVEAL_S100,0.39557630396371934,0.03491713580773715
20,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|REVEAL_S100,0.41005836596407763,0.03449629033139602
18,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4082192567981284,0.03455001859234506
20,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|SEDIMENT|REVEAL_S100,0.4097021723987938,0.0345067028042453
6,MAG_SEIS_MOHO|LAB|REVEAL_S80|DEM|MOHO_GRAV|GEOID,0.38758297307045564,0.03514726204655605
13,REVEAL_P150|EMAG2_LOG|REVEAL_VP50VS80|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|REVEAL_S70|REVEAL_S100,0.3990195706558284,0.03481753619704883
9,CRUST_RHO|LITH_RHO|MOHO|SI|REVEAL_S90|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_VP90VS60|SEDIMENT,0.3896307622877939,0.03508845044565845
20,EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.41443053442424127,0.03436822335857932
14,CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|DEM|SI|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|SEDIMENT,0.403751726963569,0.034680187595285406
19,REVEAL_P150|EMAG2_LOG|CRUST_RHO|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|DEM|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4179615389237832,0.03426444587795441
11,REVEAL_P150|CRUST_RHO|MAG_SEIS_MOHO|MOHO|CTD|DEM|SI|REVEAL_S90|REVEAL_VP90VS60|SEDIMENT|REVEAL_S100,0.40082943551897243,0.034765069804929806
11,REVEAL_P150|EMAG2_LOG|LAB|MOHO|REVEAL_S80|DEM|BOUGUER|MOHO_GRAV|REVEAL_VP90VS60|GEOID|REVEAL_S100,0.41101402814678245,0.03446833827649352
15,REVEAL_P150|EMAG2_LOG|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|DEM|SI|REVEAL_S90|BOUGUER|MOHO_GRAV|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT,0.41118659458351103,0.03446328848384575
12,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|MAG_SEIS_MOHO|LAB|CTD|DEM|SI|REVEAL_S90|MOHO_GRAV|REVEAL_VP90VS60|REVEAL_S70,0.39970736990708755,0.034797606820130104
10,EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|REVEAL_VP60VS70|REVEAL_S70,0.389060520295487,0.03510483744181358
12,REVEAL_P150|EMAG2_LOG|REVEAL_VP50VS80|LITH_RHO|MOHO|DEM|SI|REVEAL_S90|FREE_AIR|GEOID|REVEAL_S70|SEDIMENT,0.4129119543168843,0.03441275872971343
19,EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.40997583401252813,0.03449870323669937
17,EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|MAG_SEIS_MOHO|LAB|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.40832542350306844,0.03454691928047918
9,EMAG2_LOG|LITH_RHO|MOHO|CTD|DEM|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_S70|REVEAL_S100,0.4013581118588232,0.03474972899297577
7,EMAG2_LOG|LITH_RHO|LAB|DEM|SI|REVEAL_S90|GEOID,0.3905017188858799,0.03506340705774782
9,REVEAL_P150|CRUST_RHO|LAB|MOHO|REVEAL_S80|DEM|FREE_AIR|GEOID|REVEAL_S70,0.4076007535632531,0.03456806895801071
18,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4110256485850612,0.034467998252119186
15,CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_VP90VS60|GEOID|SEDIMENT|REVEAL_S100,0.404882120781344,0.03464729788355546
