number,value,datetime_start,datetime_complete,duration,params_BOUGUER,params_CRUST_RHO,params_CTD,params_DEM,params_EMAG2_LOG,params_FREE_AIR,params_GEOID,params_LAB,params_LITH_RHO,params_MAG_SEIS_MOHO,params_MOHO,params_MOHO_GRAV,params_REVEAL_P120,params_REVEAL_P150,params_REVEAL_P180,params_REVEAL_P210,params_REVEAL_P40,params_REVEAL_P60,params_REVEAL_P90,params_REVEAL_P_DIFF_40_60,params_REVEAL_S100,params_REVEAL_S140,params_REVEAL_S200,params_REVEAL_S220,params_REVEAL_S50,params_REVEAL_S80,params_REVEAL_S90,params_REVEAL_S_DIFF_200_220,params_REVEAL_VP60VS70,params_REVEAL_VP90VS60,params_REVEAL_VPVS_DIFF,params_SEDIMENT,params_SI,system_attrs_fixed_params,state
10,0.34751152361736004,2026-04-16 07:20:05.579687,2026-04-16 07:22:28.856772,0 days 00:02:23.277085,3.686479188303165,0.116357117274778,0.3085303885624059,0.299919317854365,0.29846690821455973,0.10419932489181827,0.35326009150373755,0.10423365961745723,4.4701665910224975,0.12020998482796215,0.12288302423733935,0.540950724925005,1.0121683418163723,0.10116148148868637,0.3221847557630197,0.10845376597090524,2.371707297862876,3.845072704730258,0.33803867040308355,2.1046759147074474,4.044849285259282,0.34813656113090036,3.6819897147088714,0.30153723626335494,4.772360463447634,0.4997160992000612,3.0282893637997015,0.4362338522991398,0.2298889558691448,0.4415056067156836,0.10918855005360101,0.4231156845697542,4.271906202534824,,COMPLETE
11,0.3680664542826776,2026-04-16 07:22:28.858679,2026-04-16 07:24:50.736613,0 days 00:02:21.877934,0.10600021319893158,4.821715355179509,0.10536377430508152,0.1288937933361543,2.849870664066375,1.3779583277919942,0.12304103238825242,0.22974845980440042,0.5454275503646467,0.31659126820980266,0.2326442274944728,4.482773059870434,0.4028520361797542,0.23035776700363902,0.18192729748999448,0.8366977313959941,0.6298613471061977,2.1883912400191363,1.3472696319928577,3.821243022995104,1.8163395534057167,2.169987133085647,4.7342358877664745,4.1279243908998815,0.38829267004424983,0.11523031395040917,2.0529288292503294,1.2248071740693047,0.30842478009755514,2.0037939721436584,0.1722004753883463,4.8988773734836775,1.3174145348434771,,COMPLETE
12,0.362673974315386,2026-04-16 07:24:50.737822,2026-04-16 07:27:09.736149,0 days 00:02:18.998327,0.10465106809770405,0.578767364456776,0.11526057682603667,0.34236675565029684,4.871383727077001,0.8517317728734202,0.28096202971686995,0.17790683471900537,0.4985828680634652,0.2678916582657103,0.1941395111492201,4.970251717457934,0.5509418351509916,0.20942795828827557,0.10161603990368452,1.0078147878784005,0.7261020440387209,4.307542518097139,1.3605072845731174,1.9106237827400079,2.2612722925633517,0.49660259681426694,4.761197981007609,4.881003070121578,0.4538071129699457,0.36990797700757955,2.890099125605101,0.616843585545652,0.3603655483484632,2.6414008222462666,0.10130029340257676,4.98159426951498,1.7381331084404337,,COMPLETE
13,0.36505241752706696,2026-04-16 07:27:09.737173,2026-04-16 07:29:25.634680,0 days 00:02:15.897507,0.1286042603408103,0.1337189906192274,4.506370673639349,0.20410630338678307,2.527141429435861,0.5533125689377013,1.7793414774064915,0.5214403741987127,1.7772576784036147,0.29559192087953473,0.30379914825308474,1.3126676543259297,1.3007326688425138,0.20399318588144225,0.19954745767093762,0.7055837130690641,1.2310613883949635,1.58678340183951,0.3726251840328714,2.0872789029477268,4.991842814433601,2.3723637135592957,2.165205954208912,0.41599702351509915,0.49764248388007115,0.10502722172148621,4.9351360110506945,1.1364589673595602,0.3955287015134399,0.6952048012970232,0.24929494420322623,2.940554360193265,0.23115673488568503,,COMPLETE
14,0.35756524964986713,2026-04-16 07:29:25.636418,2026-04-16 07:31:42.079434,0 days 00:02:16.443016,0.2239295346802032,0.5987346813791442,0.2637810654858387,0.10855908291650018,0.4931541483611999,1.560546809935924,3.9749089039419707,0.17275748829470858,0.4478214453635422,0.2503395509894917,0.10663360332139381,0.11514021443712853,0.5445464871463467,0.182847941962638,0.4661146293849578,1.5489024358945436,0.65267670225827,0.5561167441663306,1.516168648340965,0.12674314453812324,2.143967870649557,0.2288711216866523,2.6962995251893753,1.3978561496763027,2.2893626260842566,1.1321378137636977,1.5584335836444043,0.25607411633646254,0.10898951210798517,2.0025518356260306,0.19122266685762443,2.164261027330132,1.8731758102791658,,COMPLETE
15,0.360401935172683,2026-04-16 07:31:42.080316,2026-04-16 07:33:56.976270,0 days 00:02:14.895954,0.3275174314708705,4.306194667647634,0.1028801878522773,0.4419628669979121,2.4302520716843836,0.5080404565630463,0.21635105951498795,0.6608014613019294,0.5760357620173714,0.46686110907239947,0.4284818953431299,0.27660161351437756,0.11188724101736545,4.966539212437372,1.4976119575210842,0.6885903405945246,2.1200738653014137,2.672058399973156,0.42859737855844793,0.3273396659932838,2.3463422429608105,0.6327680059964897,1.4619657486216688,0.47895243076048494,0.3083830583654586,0.3282317516204548,0.4191791290112722,1.6532579080371812,0.5026960246578991,0.7019054975516897,0.16684648218725018,0.5391168079159974,0.2671073315650867,,COMPLETE
16,0.37305820503672776,2026-04-16 07:33:56.977210,2026-04-16 07:36:11.222074,0 days 00:02:14.244864,0.1010491782680534,0.4305323872032171,0.188231417016502,0.20610577657006085,2.116948172469551,1.469851245084176,0.10215837022558028,0.1653975324853196,2.6041884359081116,0.18286915681584,0.22007084224645115,0.74430310542106,1.7640193377547138,0.1575473166562033,0.5490878011749563,0.19178884669923588,0.5813920944571774,1.2411634932161832,0.5787398724117151,3.9955860574844246,1.1782379820482312,2.1785252073164685,4.1072639857099755,0.1867284521045354,0.808353219348001,0.6154072148627309,1.8212352572805397,0.6196754353000953,0.23553585370207844,2.3834370234933178,2.9651016522520437,3.3260836686228057,0.8932082861925379,,COMPLETE
17,0.3367708375243209,2026-04-16 07:36:11.223523,2026-04-16 07:38:27.190487,0 days 00:02:15.966964,0.1857072786736493,0.3868468488289089,0.4144805412479399,0.20429848394775718,0.1106615871236619,2.3097576803670155,0.5308057262038599,0.14627889456931653,2.878347505151214,0.16524191908071578,0.4686813154252672,0.808668534846646,1.8102247796325794,0.12495742001622345,0.5168958100449895,0.15172206423973159,3.325943263435572,0.14304813021185375,0.5815089081834595,1.4720651808258316,0.5427621048681416,0.8120058170518061,3.0374924853627263,0.19410323615850256,0.8035424008537688,0.6759178199460076,0.5079769876779533,0.6172616761936774,0.10138511157495113,4.106715896954204,4.633839800198674,1.882793050612165,0.6437610670956294,,COMPLETE
18,0.35624410029198517,2026-04-16 07:38:27.191298,2026-04-16 07:40:44.068055,0 days 00:02:16.876757,0.3102074403563841,0.1812522680176692,0.18833426640904838,0.26356040074361603,0.5133852626891985,0.19260221568933586,1.343063100100392,0.3235568650541356,2.3240855622991177,0.17792108199898435,0.18169757943826106,0.5920378829711701,2.4168175203125015,0.2951716438914211,0.7016531284012297,0.22568820171458207,0.46182259262140396,1.1927924339377072,0.24227316324984277,2.8603305307364306,0.986599713345877,0.23181704377416137,0.10056885984669577,0.11044505214366918,2.8011626547885027,1.009006708499865,0.10603363617383958,0.27461007933965986,0.16835478727511358,4.938066862117618,1.97892792136915,2.9871915941969274,0.42766962993357266,,COMPLETE
19,0.35234472738188594,2026-04-16 07:40:44.068884,2026-04-16 07:43:15.136684,0 days 00:02:31.067800,0.1609161988761824,0.45182795110223245,0.4683955896097237,0.40831764584539953,1.7347733147055462,0.4933348616394639,3.0361311677011176,0.4074533911565975,4.765104510425657,4.861575398510109,1.62434124905338,1.7740558156934598,0.8829307426876762,0.15107618577737097,1.37145200931704,0.49243807499463454,0.9756302295977505,0.6030665911668638,0.10512134042468622,0.5397854284453872,1.265776811017719,2.6526688838068546,1.5842408901882437,0.18264568907306422,1.3694207997014156,1.9340912875361111,1.4687243221136586,0.560971186665809,0.541693603231939,0.9643054871882745,4.679817374662299,0.32977531202806837,0.18357798520825935,,COMPLETE
20,0.35999776471620093,2026-04-16 07:43:15.138746,2026-04-16 07:45:43.822430,0 days 00:02:28.683684,4.344333213964188,0.20580927512486386,0.2313055043053722,1.26591445105253,1.7137273989155737,1.006645237954941,0.7538552584443768,0.9909524532802733,1.299434265985651,0.510615819489,0.14771474765664142,0.26613232983615653,1.4119197225306623,0.679790486923073,4.504273461073347,0.21098106774194303,1.7741111063472805,0.24333375457118311,0.666899638900411,1.5131254821264666,0.5945400975616024,0.47661673882165,3.462022406026782,0.3667422131128597,0.6674462698153666,0.47420138148496105,0.3255714654088667,0.3671855371130388,0.22281377431588745,2.323770564125656,2.6861508739725117,0.7383525421278172,3.928279441017902,,COMPLETE
21,0.3774421645942902,2026-04-16 07:45:43.824481,2026-04-16 07:48:02.489140,0 days 00:02:18.664659,0.10340902844134921,0.8606150943397279,0.14438824343399478,0.1536759698182332,4.76370925318455,1.3620573835400425,0.11116238425171955,0.2265986278431104,0.7320590983223546,0.35299457128314127,0.247269668996543,3.273232368109593,0.20623383811368262,0.28368161900207717,0.1648422183489141,1.2021601178239503,0.5947335557020386,2.87979734010075,1.6075199198043393,4.6450762029165125,2.7882847031678955,2.0731202081309674,4.447242877004575,0.5746850979836882,0.17923536258836745,0.10221065271820963,1.5604760221527119,0.9382868733286772,0.29334906409676625,2.5901648434047284,0.39769034954529126,4.055163584040225,1.0654156190841733,,COMPLETE
22,0.37092378536779524,2026-04-16 07:48:02.490027,2026-04-16 07:50:21.578360,0 days 00:02:19.088333,0.10182192005708475,0.9539967972803033,0.16657695446860277,0.16875866633287132,4.246309209321275,2.9181205584152896,0.16070659521872338,0.1901352338758649,0.38662188343591963,0.1706648203338105,0.2598753454705633,1.587087016778535,0.20481358770901342,0.29344555910342607,0.3247923996743563,1.502695815927773,0.49971068096328347,3.092975784547994,1.891743458610953,4.751405670898452,3.040208174851077,1.6683316185048767,2.011137894279149,0.2810428541117651,0.23798223833260523,0.2124747446432756,1.438281403059589,0.8003855085917347,0.15116207973822923,3.1395825390685292,0.36724278516990777,3.3264494260819215,0.8443277605439642,,COMPLETE
23,0.3742061042082969,2026-04-16 07:50:21.581410,2026-04-16 07:52:38.384930,0 days 00:02:16.803520,0.1464888321619691,0.7987036886635468,0.3354533751308885,0.1482634825000669,3.915983117350232,1.2158270382919723,0.1718070309019994,0.12906584166843493,0.7669455591318062,0.4567545085960743,0.45787429982325145,0.8736589504052639,0.664251926204413,0.15034317049402834,0.66248981846592,0.10058096773732199,0.2372971184705584,1.4377499195083634,0.8863101106673347,2.7337267886876337,2.948700145738298,3.108431919159508,4.248423591620874,0.5848817049093024,0.19861621473182597,1.3630633471179046,2.5804094571803864,0.4481773846882662,0.279989428425433,1.6220913115502578,0.4605069422592747,1.781151624025641,0.3957156251445555,,COMPLETE
24,0.3766668607929492,2026-04-16 07:52:38.385685,2026-04-16 07:54:58.632253,0 days 00:02:20.246568,0.14029959223501137,0.9283907988770761,0.2993696726293116,0.53457049077806,3.800085450666038,1.2381689509699407,0.1501125430651421,0.13139024729219162,0.8364575086373002,0.4678140112261548,0.5188692093998288,0.39785999138786643,0.16816179155424538,0.16223406804659296,0.14816194262205756,0.10889733922122662,0.21029136511693602,1.2481406634689878,0.9298889522737096,2.7692872330506475,2.670374383645909,4.6088713813573285,4.593344591058106,0.6117836268963469,0.17261645727432168,3.185992071608318,2.6749948937463044,0.4943251628268086,0.27647589464989947,2.6287867623371666,0.5181324424630056,2.609231821603338,0.4047000568360219,,COMPLETE
25,0.3698219548859547,2026-04-16 07:54:58.634616,2026-04-16 07:57:16.745896,0 days 00:02:18.111280,0.2654005852318495,0.9071611468677481,0.3120543608105522,0.4904198718239771,3.684430444058111,4.966847639877974,0.20071609962629683,0.12110257632670811,0.8156497102238256,0.4858370374818756,0.5990712612990553,0.1981166188459831,0.18897205713366017,0.2708235044119477,0.1599978305117345,0.10707702917827569,0.19100987710529604,0.8054284035321088,0.9543901026447926,2.682051997068621,2.953427496304534,4.549522320049112,4.626785632321369,0.5854983158097289,0.17258962597817662,4.875661105031687,4.898577139651316,0.45512923624737767,0.3068439477998997,2.863140754040113,0.5143995261662432,2.416269696870813,0.3940431101385127,,COMPLETE
26,0.3655611474345946,2026-04-16 07:57:16.748010,2026-04-16 07:59:34.799123,0 days 00:02:18.051113,0.4287041713478324,1.8466096915675239,0.5745248357673712,0.5970836270798715,4.589351450374451,0.6974385101416837,0.2985289250754687,0.10075438509683984,1.0412212109574999,0.38108298362124754,0.4414308517905254,0.39604808258244645,0.14711688262101444,0.46599361723336835,0.12654860584064612,0.13680266142211386,0.23160311149101628,1.5403744484270627,2.026416678626026,2.6194723507981594,1.7189875044330034,3.164363075937354,3.154742004000927,1.141178919278412,0.1997997325534818,3.010639414965309,2.864377133160303,0.8051270361198486,0.48606017408347346,1.037573407062631,0.37359940129179264,1.4647742345608203,0.5914295240643715,,COMPLETE
27,0.36629712655291335,2026-04-16 07:59:34.801239,2026-04-16 08:01:55.846631,0 days 00:02:21.045392,0.15552215330355296,2.1413968475146876,0.26787127785932885,1.7523402348478279,3.311598064183905,2.2994849039929504,0.13562756956239727,0.13827118684313167,0.7247119193164886,0.7910557525403732,0.7818602894734096,0.42661208901348646,0.10032185944786338,0.1469924315603372,0.26374770122676894,1.4838038591365554,0.1716893487413942,2.8976760943600586,0.9891630703765261,3.602726251187661,3.1186402322964026,4.971327482795698,1.7995446442615706,0.5752929609161945,0.11244400236576481,3.374409469450347,2.2798386454195674,1.8692459076148005,0.625450667060598,0.4740963133238218,0.4885221992565142,0.9486407529224046,0.30631150719659367,,COMPLETE
28,0.367599701489982,2026-04-16 08:01:55.847804,2026-04-16 08:04:12.805815,0 days 00:02:16.958011,0.14610333311715312,0.7965623747412786,0.3608518884070969,0.25309745994626964,4.95093801374977,1.1280439432328744,0.21886813483449855,0.4303946971916517,1.3649213989680387,0.7377180605260784,1.8193739751874003,3.2025549918401626,0.18259615911425572,0.3118765938654945,0.15319085726114118,4.939055215909001,0.2518436630339949,1.3302065829024536,0.8493309372565465,1.588048655469341,2.6484452838910766,3.174698795276038,1.2320526607180435,0.6209906469013532,0.3015299000877823,2.000696090232967,3.772046018309563,0.19505852266968676,0.13478341862361962,4.977616985003106,0.29432956336477567,4.068519183856044,0.19713279858375543,,COMPLETE
29,0.3701627431875218,2026-04-16 08:04:12.806758,2026-04-16 08:06:30.828820,0 days 00:02:18.022062,0.2308969215219675,0.6924745047616278,0.539406458415792,1.10033413429581,3.1127194041240296,0.7841933190135063,0.15321206043610908,0.8833963424293004,1.1071449342443995,1.399750867918528,1.0720570896565704,0.8099523203640657,0.33059101124770107,0.2223538952287047,0.36512251437333976,0.28817725094250446,0.10804681592839356,0.894595719539494,1.2872289994957493,2.652944994805542,0.8755655525781784,1.099200807806499,1.082892040349103,1.0508386664842926,0.16206732249273822,1.390043234746925,1.0588611645096713,0.939436214838263,0.7618431451356326,0.9975329702585664,1.3469011795746122,0.9104436077143025,0.4905565886728125,,COMPLETE
30,0.35857039567561166,2026-04-16 08:06:30.830601,2026-04-16 08:08:48.594333,0 days 00:02:17.763732,0.3839555421983264,1.2711043816030305,0.13649517810863485,0.14824185404146772,2.1286791778476886,1.1069731437203159,0.4052445804878716,0.28832098506265835,0.35391312068871095,0.6147705645511179,0.5802891104246286,0.1928548838370904,0.5024047077498474,0.5897979585083578,0.23370013215092217,1.0738094231547157,0.2798138438730062,0.6747931211411017,2.009742974548388,0.2333607523612455,1.4741236235351094,1.8262778826061963,0.6304556948589962,1.4037073713722308,0.1328605757372744,2.8399940912438835,1.1641512806038024,0.4650650791759672,0.2947821986489126,1.5209780796435632,0.6688990450938676,2.4850026272231247,0.3348478169623865,,COMPLETE
31,0.3737219203191148,2026-04-16 08:08:48.595326,2026-04-16 08:11:08.847187,0 days 00:02:20.251861,0.12713294826510743,0.48838027062189815,0.22143576137872453,0.17732723777380352,2.243400998283141,1.5625943526521355,0.10031438056357654,0.15251420538007884,3.0469998743545736,0.358580610084432,0.21741211895154974,0.6701757455935712,0.23093806417161106,0.16099060270843077,0.14159999050199829,0.15411744167207722,0.4489854207729406,1.1849829775378846,0.5462052565043236,4.153389258826305,1.1405848897897208,2.6072582851738986,3.5191906789309217,0.47473993094091305,0.5886239681284113,0.7635856177997913,1.935062842783956,0.7211787454398696,0.2510013010214611,2.554012303291992,0.8388332397143038,3.492741142595568,0.9530372523460379,,COMPLETE
32,0.37514715195735404,2026-04-16 08:11:08.849057,2026-04-16 08:13:26.664213,0 days 00:02:17.815156,0.13168648341257358,1.0973930807348258,0.23327643374974946,0.16487002028521897,3.7485348587972345,2.1582534796963038,0.19011776443496015,0.14184483572130455,0.10201880108983635,0.37438421840660013,0.35562674908654524,0.5805992167603028,0.24358645146262434,0.13528157447259614,0.13707424445989963,0.14504589189663136,0.42276118573139243,1.1021200320990885,0.7737560557597073,4.948349788803465,3.7349021370102133,3.0592749170155167,3.4582520515815265,0.4555044735219901,0.10017143499359789,1.3121460790485302,2.411499254546144,1.3099342599146035,0.2663758691755751,1.8727656479043118,0.6765043460355437,3.9054469290036273,1.190579882510352,,COMPLETE
33,0.3661364622160257,2026-04-16 08:13:26.665202,2026-04-16 08:15:45.168414,0 days 00:02:18.503212,0.2135286115642566,1.0277068918930061,0.13265271058345354,0.35900511270470653,3.998154287670653,2.1800752530860725,0.19110727103456407,0.22153123904401958,0.6740169073674471,0.4002529080177825,0.3580954442753635,0.34738470803809557,0.16448853292184767,0.1218277428706855,0.10076268201547005,0.10053468439192449,0.15637810520171483,1.655395895897118,1.1149401352378765,4.959759953358997,3.6455056495798353,3.624975259759485,2.6697575287200266,0.84799250597949,0.1054609808790621,1.3217198049508474,3.6894302698540082,1.3068909180899866,0.40679856869170256,1.9000135708930994,0.6213461986353478,1.7500977901513777,0.6808682998052091,,COMPLETE
34,0.367959938258051,2026-04-16 08:15:45.170357,2026-04-16 08:18:03.127492,0 days 00:02:17.957135,0.1334689581433191,2.325703692738912,0.24226046304814758,0.24234774802555892,3.711172606791615,1.2022851382597304,0.26222301897068406,0.13630116913919219,0.12077291415671844,0.22461995502254212,0.49712288818694067,0.5417656170477032,0.13861916895307028,0.13140722266883056,0.2061548235091129,0.13597434866766886,0.8318657773171664,1.0461127813967779,0.8205429234645972,3.140609006693552,4.65041149995174,4.987891483865094,3.9158351157070013,0.3653696048099696,0.20070706932778243,2.328208346996809,2.478400401120432,2.325689471172107,0.3647585196546777,1.5303905198865164,0.41756359736092863,2.693929326742391,1.2140827543999608,,COMPLETE
35,0.36612823549273904,2026-04-16 08:18:03.128767,2026-04-16 08:20:19.391672,0 days 00:02:16.262905,0.1902281941212688,1.0393561755278606,0.32694362604771815,0.1300387055046523,3.1899744291717664,3.3586878873587334,0.13613118122244977,0.212751031802428,0.8985999016452296,0.9274937941533732,0.2863880306331353,1.0342074975085191,0.6942369674442992,1.9079903058367211,0.1708402788626098,0.28762686131401566,0.3113537431446628,3.5739694213788646,1.160283748638291,0.953009752405281,1.9144615261106983,2.967164933307646,4.956009945668148,0.6672682979521926,0.10286614714603798,0.9368845189497581,1.2788828671714398,0.9428305207333297,0.1916113641426965,3.2508389751453812,0.9167810190846684,2.0518796811851026,1.4465909296550394,,COMPLETE
36,0.36098107007785185,2026-04-16 08:20:19.392427,2026-04-16 09:06:17.799935,0 days 00:45:58.407508,0.1302555875512563,0.7284758665086825,0.9840080893194523,2.624353737273321,2.7007583461494815,1.9194922157180856,0.191826295605286,0.1329581854975104,0.10241517219150192,0.512589115819829,0.3932155623209125,3.4459671505318936,0.2710109293829753,0.18092781277558043,0.6784132228545504,0.12509226447771823,0.3801594573535342,2.0385006716799507,1.65541705152697,2.1199838566322162,3.7266964704725183,1.9568013615505369,2.498470391664263,0.8705673038632341,0.2992864923687697,1.385592827649924,3.5834247955845324,1.4337321362959505,0.13032590002714153,1.2952846883859737,1.5001519013034854,4.179138701848652,2.6693290350528853,,COMPLETE
37,0.3567799142708238,2026-04-16 09:06:17.801941,2026-04-16 09:19:54.018984,0 days 00:13:36.217043,2.122243757838693,1.645584160901109,0.15330521755815113,0.1531146053909483,1.4532851180706803,2.7032350780240635,0.37464632812154364,3.9302843115931,1.7079475938746236,1.3420447608290662,0.16962537028078387,2.2937115082739483,0.435168075959577,0.10029408383724893,0.380782583589497,0.16813164805871905,0.42685746144805864,0.7791675124465566,2.445986803328121,1.1058206602976899,2.6164874437232823,3.9895875785358017,3.011181376122885,0.504356330788694,0.1400967310099487,3.9732094111907865,0.643496861273188,2.16578182928766,0.300413938549559,0.9130617929804953,0.8013838908200461,1.301323711109153,0.8272145967890159,,COMPLETE
38,0.36912740178344294,2026-04-16 09:19:54.020913,2026-04-16 09:22:10.973656,0 days 00:02:16.952743,0.5829727203058067,1.3028722918623596,0.6036136796916175,0.11767980221858268,4.973953661681601,0.911952645905051,0.1228554865219525,0.25858728989106955,0.22151843500059576,0.5744131339451318,0.723137431244465,0.9474936172112297,0.3147272609595946,0.251075479472423,1.1718845676916982,0.25014731870754353,0.27355709473441003,0.5393614790589759,0.4697527227565647,3.342837808248479,4.0656192498673445,1.3789834820765206,0.25820655448081115,0.3298165961527483,0.2292671724203401,0.8604859454611208,1.671404260052744,0.32950511891386064,0.1859955500989486,0.15879702875626356,1.0262615220400182,3.8391093714921163,0.14906475210502101,,COMPLETE
39,0.3654285338618326,2026-04-16 09:22:10.974686,2026-04-16 09:24:28.216338,0 days 00:02:17.241652,0.26472542581705366,1.1390008498059088,0.8618689890026237,0.30488914427356284,0.6657772907570821,0.6459990588627819,0.170769900848813,0.10022481357212927,0.687342992267031,0.21930196817971268,0.3135153939796704,0.47921028794808934,0.124814492529213,0.3467895014461642,2.0458293561239644,0.1841595040554531,0.1328202975066829,0.43400939039803454,0.2597783944120957,2.4373076842625663,0.4445914790296973,3.5576400851110135,4.120009951469997,0.252608302774975,0.17816386777893092,1.677289762325045,2.564369377790845,0.9759563136405724,0.614334084602912,1.698671553630372,0.2947767510456885,0.10523669050945154,0.49198191015111825,,COMPLETE
40,0.3620789594073469,2026-04-16 09:24:28.218064,2026-04-16 09:26:47.494959,0 days 00:02:19.276895,1.120611221396998,0.8678386649078711,0.20916414455641544,0.6846081939042571,3.90026737183637,4.0457161901363925,0.24527059970362405,1.6002200052224793,0.195262511247678,1.0085517557896722,0.9661598847624918,0.2199030180005603,0.20815901685705385,0.1798963720948242,0.13026954195229848,1.1974945936464814,0.19471100913281372,2.6444965712146433,4.353237697320333,3.834454692823472,3.2103509666987513,1.0500353851928095,0.8269335247853543,1.2857854978817118,0.13989847511015596,2.4403125070974103,3.9861140953862293,0.2637071348428617,0.8471801021087577,3.8367913285645496,0.6088940424730412,1.6706221930522542,0.712414480229156,,COMPLETE
41,0.3736379910216513,2026-04-16 09:26:47.497165,2026-04-16 09:30:05.182340,0 days 00:03:17.685175,0.12290597046221668,0.6308386745127803,0.22953394819620593,0.1651191921271006,2.2611074750959927,1.796118656097221,0.10168380430913625,0.16022070101038272,3.26157984940373,0.3898706531041124,0.2348932795911004,0.6241257803871111,0.24928616130775696,0.15229026730350761,0.1438564998420515,0.1276958776747184,0.376999267607067,1.089408416811024,0.5347322680767419,4.208521890944696,1.50088782143287,2.6954933940770043,3.4684901067019616,0.4754920063602256,0.3483955663263246,0.5559714265578396,1.9621233228527803,0.7835883272041304,0.23977624415582469,2.284017980523494,0.7802842116076363,3.430602261434499,1.057840612112271,,COMPLETE
42,0.37845620077202025,2026-04-16 09:30:05.184354,2026-04-16 09:32:30.432143,0 days 00:02:25.247789,0.15285713814523288,0.49234819386620093,0.27501454088079463,0.18371381170870646,3.070137273962276,1.3256431232021384,0.12204780104301734,0.19555284032357087,1.9880491797145865,0.3690447246356144,0.13503584103954178,0.3470158862636927,0.23247504030846758,0.12069766512561708,0.23496429413953152,0.16560409945685522,0.5249827744900851,1.4177063683766506,0.7627547194462241,4.682821405306666,0.11822130446733649,2.5805726490416925,3.6955902833334715,0.7417676222693477,0.24417183180446203,0.8211839982943933,2.063270102712377,0.49469873728517144,0.23884051054528954,2.744921222795826,0.42394373558897674,4.3797724149249815,1.6705809667037503,,COMPLETE
43,0.3774857983737971,2026-04-16 09:32:30.433986,2026-04-16 09:34:54.512911,0 days 00:02:24.078925,0.17451433101096653,0.5480891701297959,0.376722056151636,0.10640610564239318,2.9377717392271077,1.312482672967338,0.1270201610606509,0.1884039273028302,1.201582543155619,0.32326805548314597,0.13238889075853535,0.36670008639031365,0.7060113032466124,0.12098654552832347,0.25894090551328436,0.11277369574578716,0.8519485929545245,1.3487119825492266,0.7638291291915654,4.822412561450198,0.16698462591760713,3.965752658366215,1.870853922425476,0.7160116262011195,0.19817507520136088,1.141673209394663,2.2739375703879396,0.5240215160568908,0.43963903972618934,3.0000052381086584,0.47143288976403125,4.62344141212653,2.5325881766115343,,COMPLETE
44,0.37556266820654427,2026-04-16 09:34:54.514890,2026-04-16 09:37:17.319077,0 days 00:02:22.804187,0.1837327267790813,0.2987245234397645,0.4218347376745849,0.1007662375011329,3.0642525171168087,1.7430167171806816,0.13093327417422387,0.3545518432598248,1.8203566373831224,0.3292004954908297,0.15495862198324348,0.3384385155088729,0.1587438997750972,0.11555819447362864,0.21345928193451472,0.16717424141405243,1.1116196206091828,1.7348722004198942,0.7269823930524318,4.773885197945641,0.12493761722795164,4.215846414611801,2.0451259293903377,0.7329154734051506,0.2393473889998754,0.7930975376892324,3.2572646446384006,0.5361488065047263,0.4651655808998137,3.213414219773586,0.32783372870293254,4.890591215264565,2.675381432438241,,COMPLETE
45,0.37397017431491214,2026-04-16 09:37:17.320832,2026-04-16 09:39:38.200956,0 days 00:02:20.880124,0.1800976003544683,0.3119961311855447,0.4558957856488192,0.1004055018871945,1.1817676117239941,1.3389714972518896,0.12422412541274183,0.3009936005201161,1.799987391934488,0.3092377603596297,0.14000058084055675,0.3581062412855543,0.15880190691801735,0.1079170491376009,0.26171314247198596,0.39597241227285035,1.0551184843905121,1.9842618472834204,0.6618359316013245,3.3112317494041084,0.1080373157008527,4.078323875809921,1.8238139303800311,1.7791019790535576,0.2554801764633939,0.37235724477267557,3.1341401303914127,0.4980273694354142,0.4319849725065788,3.0388276690045974,0.31831044002701486,4.9208729288660376,3.1012241866057835,,COMPLETE
46,0.3710457374275267,2026-04-16 09:39:38.202855,2026-04-16 09:42:11.122729,0 days 00:02:32.919874,0.25179143233139206,0.24510773539506173,0.6615250269860772,0.12279548546322001,2.8772594467701045,1.7896925041351237,0.1369420442849694,0.3655096107113309,2.2201580183887812,0.14473264249368678,0.10430951805113202,0.23878854557035367,0.12990685307196875,0.12278192516487539,0.21260424415686413,2.1816391830610664,1.387911905593748,4.839776993558892,1.1188645932406405,4.241640269519393,0.18871067680738685,4.282239257511995,0.5921714524364446,0.7733940941592028,0.25698634159490225,0.8184745590148457,0.9097127708535413,0.370177999742665,0.34909719631934577,4.316253180495066,0.2199689134134644,4.350467161189951,2.1332363034390727,,COMPLETE
47,0.37285395420530243,2026-04-16 09:42:11.124870,2026-04-16 09:44:33.740483,0 days 00:02:22.615613,0.38882829310042233,0.5398354305343898,0.3833594242491632,0.10479343463236808,1.904660247851301,0.9793019696388425,0.15030879953493545,0.20545848563333186,1.2314280395472637,0.24922590688192345,0.12963946721611427,0.32585922892122055,0.3447907774430491,0.19338137049586895,0.28389290955584956,0.557909890779211,0.8354469555364151,2.4322083301050967,1.5785990081486558,3.3222389468024858,0.1671700588714354,2.2696387309455317,2.360247674747706,0.8798279472389224,0.16314461517196235,0.15837725361248178,2.1042983408444864,0.554632290728967,4.8691908380916065,3.65334248648236,0.33708570319970677,4.970674896055001,3.623805913408836,,COMPLETE
