n_feats,features,r2,rmse
21,REVEAL_S70|REVEAL_P150|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|REVEAL_S90|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|SEDIMENT|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.299304581262838,0.03759520955864787
21,REVEAL_S70|REVEAL_P150|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_VP60VS70|CRUST_RHO|CTD|SEDIMENT|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.307087076282612,0.03738584505646152
20,REVEAL_S70|REVEAL_P150|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.3063402073739361,0.03740598813955782
15,REVEAL_P150|EMAG2_LOG|BOUGUER|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|MOHO|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|SEDIMENT|REVEAL_S80,0.3042825296834357,0.03746142775989168
21,REVEAL_S70|REVEAL_P150|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|SEDIMENT|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.29565649467188704,0.03769294997831152
10,REVEAL_S70|MAG_SEIS_MOHO|REVEAL_VP50VS80|REVEAL_S90|LITH_RHO|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|LAB|SI,0.29386699161750907,0.03774080224065278
18,REVEAL_S70|REVEAL_P150|EMAG2_LOG|BOUGUER|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_S100|CTD|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.30579444906895215,0.03742070040558429
20,REVEAL_S70|REVEAL_P150|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|SEDIMENT|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.3156745392692586,0.03715345619788912
16,REVEAL_S70|REVEAL_P150|EMAG2_LOG|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|LITH_RHO|MOHO|REVEAL_S100|CTD|SEDIMENT|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.3243973012403081,0.036915908325626856
10,REVEAL_S70|REVEAL_P150|BOUGUER|LITH_RHO|FREE_AIR|REVEAL_VP60VS70|CTD|SEDIMENT|LAB|SI,0.2938250163876638,0.03774192395234738
10,REVEAL_S70|REVEAL_P150|EMAG2_LOG|MAG_SEIS_MOHO|MOHO|DEM|REVEAL_S100|REVEAL_VP60VS70|REVEAL_S80|LAB,0.3022098806057687,0.037517187931473475
19,REVEAL_S70|REVEAL_P150|EMAG2_LOG|BOUGUER|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|SEDIMENT|REVEAL_S80|LAB|SI,0.30843266057811114,0.03734952717977354
20,REVEAL_S70|REVEAL_P150|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.3022993140015756,0.03751478362899019
20,REVEAL_P150|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|SEDIMENT|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.3090803678425943,0.037332032696099055
14,REVEAL_S70|REVEAL_P150|EMAG2_LOG|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|MOHO|DEM|FREE_AIR|CRUST_RHO|SEDIMENT|LAB|REVEAL_VP90VS60,0.29007994204912035,0.03784187043030267
12,EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|DEM|FREE_AIR|CRUST_RHO|REVEAL_S80|SI,0.29574248271011605,0.03769064908270664
11,REVEAL_S70|BOUGUER|MOHO_GRAV|GEOID|REVEAL_S90|DEM|CTD|SEDIMENT|REVEAL_S80|LAB|SI,0.30506225183497426,0.03744042951348191
14,REVEAL_S70|REVEAL_P150|EMAG2_LOG|MAG_SEIS_MOHO|GEOID|REVEAL_S90|LITH_RHO|DEM|FREE_AIR|REVEAL_VP60VS70|CRUST_RHO|SEDIMENT|REVEAL_S80|REVEAL_VP90VS60,0.29827060630500357,0.03762293785134355
18,REVEAL_S70|REVEAL_P150|EMAG2_LOG|BOUGUER|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|MOHO|DEM|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.2978130026892911,0.03763520296858498
12,REVEAL_S70|EMAG2_LOG|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|MOHO|REVEAL_VP60VS70|SEDIMENT|REVEAL_S80|LAB|SI,0.2977539821939773,0.037636784599728544
16,REVEAL_P150|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|MOHO|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CTD|SEDIMENT|SI,0.3033907436657597,0.0374854295135608
10,REVEAL_S70|EMAG2_LOG|BOUGUER|MOHO_GRAV|GEOID|LITH_RHO|REVEAL_S100|CRUST_RHO|LAB|SI,0.29501870540576103,0.037710011766374785
12,REVEAL_S70|REVEAL_P150|BOUGUER|MOHO_GRAV|REVEAL_VP50VS80|MOHO|DEM|FREE_AIR|REVEAL_S100|CTD|SEDIMENT|SI,0.2904027798455784,0.037833265112601336
15,REVEAL_S70|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|REVEAL_VP50VS80|GEOID|REVEAL_S90|DEM|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|SEDIMENT|REVEAL_S80|LAB,0.3065221702278329,0.037401081593971014
18,REVEAL_S70|REVEAL_P150|EMAG2_LOG|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|MOHO|DEM|CRUST_RHO|CTD|SEDIMENT|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.2977678697427677,0.03763641244719699
14,REVEAL_P150|EMAG2_LOG|BOUGUER|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|REVEAL_S80|LAB|SI,0.29605395310547467,0.03768231348147205
5,MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|REVEAL_S90|REVEAL_S80,0.2692972825398534,0.03839177858008238
11,REVEAL_P150|BOUGUER|MOHO_GRAV|REVEAL_VP50VS80|MOHO|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|LAB|REVEAL_VP90VS60,0.3016320813858141,0.03753271761276934
7,EMAG2_LOG|BOUGUER|MOHO|FREE_AIR|REVEAL_VP60VS70|SEDIMENT|REVEAL_VP90VS60,0.26678896575894107,0.038457616737943755
9,EMAG2_LOG|BOUGUER|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|FREE_AIR|REVEAL_VP90VS60,0.29008167904559723,0.03784182413548743
15,REVEAL_S70|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|LITH_RHO|MOHO|DEM|REVEAL_S100|CRUST_RHO|REVEAL_S80|LAB|REVEAL_VP90VS60,0.3039916636054395,0.03746925789237544
16,REVEAL_S70|REVEAL_P150|BOUGUER|REVEAL_VP50VS80|REVEAL_S90|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_S100|CTD|SEDIMENT|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.3077153552628713,0.03736889193965905
11,REVEAL_P150|MOHO_GRAV|LITH_RHO|MOHO|DEM|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|LAB|SI|REVEAL_VP90VS60,0.2848425098549441,0.03798120303980351
8,REVEAL_S70|BOUGUER|GEOID|MOHO|FREE_AIR|REVEAL_S100|CRUST_RHO|SI,0.2910232908153906,0.03781671974730657
20,REVEAL_S70|REVEAL_P150|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|REVEAL_S90|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|SEDIMENT|REVEAL_S80|LAB|SI,0.30600242891001694,0.0374150944763921
18,REVEAL_S70|REVEAL_P150|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|LAB,0.3083898884693903,0.03735068216009581
15,REVEAL_S70|REVEAL_P150|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|REVEAL_S90|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|REVEAL_VP90VS60,0.3073033180330297,0.037380010981837145
8,BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|LITH_RHO|MOHO|REVEAL_VP60VS70|CRUST_RHO|CTD,0.28534023144050935,0.03796798402502267
7,REVEAL_S70|REVEAL_P150|BOUGUER|MOHO_GRAV|GEOID|REVEAL_S90|REVEAL_S100,0.287131998676457,0.037920358226891125
13,REVEAL_S70|REVEAL_P150|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_S90|FREE_AIR|REVEAL_VP60VS70|CTD|SEDIMENT|REVEAL_S80|REVEAL_VP90VS60,0.2815060536040207,0.03806969764877644
18,EMAG2_LOG|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|SEDIMENT|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.31512262930810386,0.03716843534962681
17,REVEAL_S70|REVEAL_P150|MAG_SEIS_MOHO|MOHO_GRAV|GEOID|REVEAL_S90|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.3035601224397557,0.03748087199294714
15,REVEAL_S70|REVEAL_P150|EMAG2_LOG|BOUGUER|MOHO_GRAV|REVEAL_VP50VS80|LITH_RHO|MOHO|DEM|REVEAL_S100|CTD|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.314163410417571,0.03719445474526068
18,REVEAL_S70|REVEAL_P150|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|REVEAL_S90|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_VP60VS70|CRUST_RHO|CTD|SEDIMENT|REVEAL_S80|REVEAL_VP90VS60,0.30253691574883723,0.037508395261223335
20,REVEAL_S70|REVEAL_P150|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|SEDIMENT|REVEAL_S80|SI,0.2881324331048344,0.037893740289726564
12,REVEAL_P150|EMAG2_LOG|BOUGUER|MOHO_GRAV|REVEAL_VP50VS80|GEOID|LITH_RHO|REVEAL_VP60VS70|CTD|SEDIMENT|LAB|SI,0.28688975563980823,0.03792680062749234
9,REVEAL_P150|EMAG2_LOG|GEOID|REVEAL_S90|MOHO|DEM|CTD|LAB|REVEAL_VP90VS60,0.28635655967894147,0.03794097700370907
13,REVEAL_S70|REVEAL_P150|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|REVEAL_S90|DEM|FREE_AIR|CTD|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.2957451312600866,0.03769057820972416
10,EMAG2_LOG|BOUGUER|REVEAL_VP50VS80|GEOID|LITH_RHO|MOHO|CTD|SEDIMENT|SI|REVEAL_VP90VS60,0.27669555117117894,0.03819692826984416
15,REVEAL_S70|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CTD|SEDIMENT|LAB|REVEAL_VP90VS60,0.30723411536099754,0.03738187812809591
5,MAG_SEIS_MOHO|LITH_RHO|MOHO|DEM|FREE_AIR,0.22828446621114373,0.03945449527990162
6,REVEAL_P150|MAG_SEIS_MOHO|REVEAL_VP50VS80|GEOID|CTD|SEDIMENT,0.280994881188129,0.03808323758144549
14,REVEAL_S70|REVEAL_P150|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|LITH_RHO|MOHO|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|SEDIMENT,0.31140115486064746,0.03726928113241478
18,REVEAL_S70|REVEAL_P150|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CTD|REVEAL_S80|LAB|REVEAL_VP90VS60,0.29053915487066095,0.03782962941600251
8,REVEAL_P150|MAG_SEIS_MOHO|REVEAL_S90|DEM|REVEAL_S100|REVEAL_VP60VS70|CTD|SEDIMENT,0.26687262020877567,0.0384554227975985
18,REVEAL_S70|REVEAL_P150|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|MOHO|DEM|REVEAL_VP60VS70|CRUST_RHO|SEDIMENT|LAB|SI|REVEAL_VP90VS60,0.30976968041263886,0.03731340544930763
13,REVEAL_S70|EMAG2_LOG|MOHO_GRAV|REVEAL_VP50VS80|LITH_RHO|DEM|FREE_AIR|REVEAL_S100|CTD|SEDIMENT|LAB|SI|REVEAL_VP90VS60,0.27994867540868806,0.038110934477584076
13,REVEAL_S70|BOUGUER|MOHO_GRAV|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_S100|CRUST_RHO|CTD|SEDIMENT|SI|REVEAL_VP90VS60,0.2864425286893887,0.03793869165622207
9,EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|REVEAL_VP50VS80|GEOID|REVEAL_S90|MOHO|CTD|REVEAL_S80,0.28205354537771277,0.038055190346059774
10,MOHO_GRAV|REVEAL_VP50VS80|REVEAL_S90|MOHO|DEM|FREE_AIR|REVEAL_S100|CTD|SEDIMENT|LAB,0.29117028696155733,0.03781279916700996
6,REVEAL_S70|MAG_SEIS_MOHO|REVEAL_VP50VS80|CRUST_RHO|CTD|LAB,0.2781572124095504,0.03815831437492383
13,REVEAL_S70|REVEAL_P150|BOUGUER|MOHO_GRAV|GEOID|MOHO|DEM|CRUST_RHO|CTD|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.31092136395675807,0.037282262818706315
9,REVEAL_S70|REVEAL_P150|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|DEM|REVEAL_S100|REVEAL_VP60VS70,0.2735174664786685,0.038280751907259755
20,REVEAL_S70|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|SEDIMENT|REVEAL_S80|LAB|SI,0.28543030545881065,0.03796559125240197
18,REVEAL_S70|REVEAL_P150|EMAG2_LOG|BOUGUER|MOHO_GRAV|GEOID|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|SEDIMENT|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.3064551794373225,0.03740288804502686
16,REVEAL_S70|REVEAL_P150|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|LITH_RHO|FREE_AIR|REVEAL_S100|CRUST_RHO|SEDIMENT|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.3092182929992835,0.0373283062978218
19,REVEAL_S70|REVEAL_P150|EMAG2_LOG|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|SEDIMENT|LAB|SI|REVEAL_VP90VS60,0.305013587064099,0.03744174042084851
9,REVEAL_S70|MOHO_GRAV|REVEAL_VP50VS80|LITH_RHO|DEM|FREE_AIR|REVEAL_S100|CRUST_RHO|SEDIMENT,0.2862853594221849,0.03794286964348903
19,REVEAL_S70|REVEAL_P150|EMAG2_LOG|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|SEDIMENT|LAB|SI|REVEAL_VP90VS60,0.28791828376672723,0.03789943960064678
12,REVEAL_P150|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|LITH_RHO|MOHO|DEM|FREE_AIR|CRUST_RHO|CTD|REVEAL_VP90VS60,0.2690673132838576,0.03839781950068326
20,REVEAL_S70|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|SEDIMENT|REVEAL_S80|LAB|REVEAL_VP90VS60,0.2951496951261664,0.0377065082313095
18,REVEAL_S70|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|REVEAL_S90|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_VP60VS70|CRUST_RHO|SEDIMENT|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.2937867714549208,0.03774294594960995
20,REVEAL_S70|REVEAL_P150|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|SEDIMENT|REVEAL_S80|SI|REVEAL_VP90VS60,0.30555393415551435,0.037427182244489786
6,MOHO_GRAV|REVEAL_VP50VS80|REVEAL_S90|MOHO|CRUST_RHO|REVEAL_S80,0.2726599284030875,0.03830333849347169
13,REVEAL_S70|REVEAL_P150|BOUGUER|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|LAB|REVEAL_VP90VS60,0.29113193980015817,0.037813821975362455
9,EMAG2_LOG|MAG_SEIS_MOHO|GEOID|DEM|FREE_AIR|REVEAL_VP60VS70|CRUST_RHO|SEDIMENT|SI,0.27514097224639167,0.03823795405641338
20,REVEAL_P150|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|SEDIMENT|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.2829418627444017,0.038031640156823546
14,EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|MOHO|DEM|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|SEDIMENT|REVEAL_S80|SI,0.2759152012045689,0.03821752743568343
19,REVEAL_S70|REVEAL_P150|EMAG2_LOG|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|MOHO|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|SEDIMENT|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.30677534604401113,0.037394253752219594
11,REVEAL_S70|EMAG2_LOG|MOHO_GRAV|GEOID|LITH_RHO|MOHO|DEM|FREE_AIR|SEDIMENT|SI|REVEAL_VP90VS60,0.29295459512863886,0.037765176869065414
11,REVEAL_S70|REVEAL_P150|REVEAL_VP50VS80|GEOID|REVEAL_S90|MOHO|REVEAL_S100|CRUST_RHO|SEDIMENT|REVEAL_S80|REVEAL_VP90VS60,0.2935700780868824,0.03774873599889141
15,REVEAL_S70|REVEAL_P150|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|MOHO|DEM|FREE_AIR|REVEAL_S100|CRUST_RHO|SEDIMENT|REVEAL_S80|LAB|SI,0.299848593522672,0.03758061247007525
12,REVEAL_S70|EMAG2_LOG|BOUGUER|MOHO_GRAV|REVEAL_VP50VS80|LITH_RHO|MOHO|DEM|FREE_AIR|CRUST_RHO|SEDIMENT|LAB,0.2712228795310119,0.03834115890928802
10,REVEAL_P150|EMAG2_LOG|BOUGUER|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|REVEAL_VP60VS70|LAB,0.3017388810674556,0.037529847610118246
12,REVEAL_S70|REVEAL_P150|BOUGUER|MAG_SEIS_MOHO|GEOID|MOHO|DEM|FREE_AIR|CTD|REVEAL_S80|LAB|SI,0.30263027700593315,0.037505884771272334
19,REVEAL_P150|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_VP50VS80|GEOID|REVEAL_S90|LITH_RHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|CTD|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.2975705784035271,0.037641699030104635
17,REVEAL_P150|EMAG2_LOG|BOUGUER|MOHO_GRAV|REVEAL_VP50VS80|REVEAL_S90|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_S100|REVEAL_VP60VS70|CRUST_RHO|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.3012091622750963,0.03754408046372
9,REVEAL_P150|MAG_SEIS_MOHO|GEOID|LITH_RHO|MOHO|REVEAL_VP60VS70|CRUST_RHO|LAB|REVEAL_VP90VS60,0.30570625062053547,0.037423077470191905
7,REVEAL_P150|MAG_SEIS_MOHO|REVEAL_VP50VS80|MOHO|DEM|FREE_AIR|REVEAL_S80,0.2786769099893962,0.03814457568098769
9,REVEAL_S70|EMAG2_LOG|REVEAL_VP50VS80|GEOID|REVEAL_S90|MOHO|CTD|REVEAL_S80|LAB,0.2905165207836945,0.037830232854725664
18,REVEAL_S70|EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|GEOID|REVEAL_S90|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_S100|CRUST_RHO|CTD|SEDIMENT|REVEAL_S80|LAB|SI|REVEAL_VP90VS60,0.3103358686259309,0.03729809842498479
15,EMAG2_LOG|BOUGUER|MAG_SEIS_MOHO|MOHO_GRAV|REVEAL_S90|LITH_RHO|MOHO|DEM|FREE_AIR|REVEAL_VP60VS70|CRUST_RHO|SEDIMENT|REVEAL_S80|SI|REVEAL_VP90VS60,0.29722194353546216,0.037651039171921086
