feature,sigma,cv_r2
P_DIFF_40_60,0.13223761271250095,0.3417230194807492
P_DIFF_40_60,0.174867862159014,0.34208970006168593
P_DIFF_40_60,0.23124108632046694,0.34234268604820617
P_DIFF_40_60,0.3057876921606392,0.34234673547232847
P_DIFF_40_60,0.4043663440818807,0.34224546548135554
P_DIFF_40_60,0.5347244000266965,0.3421923799209574
P_DIFF_40_60,0.7071067811865475,0.34052850190957845
P_DIFF_40_60,0.9350611267692983,0.34072483897769035
P_DIFF_40_60,1.2365025114423323,0.34097853451416726
P_DIFF_40_60,1.6351214022614597,0.3405573493108799
P_DIFF_40_60,2.1622455073017246,0.3405249105313276
P_DIFF_40_60,2.8593018398391052,0.3407100152459085
P_DIFF_40_60,3.7810724932478514,0.3407100152459085
P_DIFF_40_60,5.000000000000001,0.3407224494398432
VP_40_VS_50,0.1,0.34165070226192884
VP_40_VS_50,0.13223761271250095,0.34145730428384047
VP_40_VS_50,0.174867862159014,0.34373858619681225
VP_40_VS_50,0.23124108632046694,0.3374774083835707
VP_40_VS_50,0.3057876921606392,0.33397061347467477
VP_40_VS_50,0.4043663440818807,0.3314756789499941
VP_40_VS_50,0.5347244000266965,0.3270794782432538
VP_40_VS_50,0.7071067811865475,0.32731034835761086
VP_40_VS_50,0.9350611267692983,0.32729212815887754
VP_40_VS_50,1.2365025114423323,0.3269996617505977
VP_40_VS_50,1.6351214022614597,0.3270961944047481
VP_40_VS_50,2.1622455073017246,0.3273938843508157
VP_40_VS_50,2.8593018398391052,0.3274272691887271
VP_40_VS_50,3.7810724932478514,0.3274280454737123
VP_40_VS_50,5.000000000000001,0.3273628375349582
VP_120_VS_140,0.1,0.34050544415330364
VP_120_VS_140,0.13223761271250095,0.33785291243122106
VP_120_VS_140,0.174867862159014,0.3406162342895591
VP_120_VS_140,0.23124108632046694,0.3397389750551082
VP_120_VS_140,0.3057876921606392,0.34165270298885914
VP_120_VS_140,0.4043663440818807,0.34253753404826615
VP_120_VS_140,0.5347244000266965,0.342989331592669
VP_120_VS_140,0.7071067811865475,0.342394157521125
VP_120_VS_140,0.9350611267692983,0.341491853894659
VP_120_VS_140,1.2365025114423323,0.3419914086046626
VP_120_VS_140,1.6351214022614597,0.34189622420078936
VP_120_VS_140,2.1622455073017246,0.3419614844693954
VP_120_VS_140,2.8593018398391052,0.3422739000776631
VP_120_VS_140,3.7810724932478514,0.3422747844442303
VP_120_VS_140,5.000000000000001,0.34274176633634845
VPVS_DIFF,0.1,0.33792093957627045
VPVS_DIFF,0.13223761271250095,0.33722154429607826
VPVS_DIFF,0.174867862159014,0.339100770558609
