number,value,datetime_start,datetime_complete,duration,params_BOUGUER,params_CRUST_RHO,params_CTD,params_DEM,params_EMAG2_LOG,params_FREE_AIR,params_GEOID,params_LAB,params_LITH_RHO,params_MAG_SEIS_MOHO,params_MOHO,params_MOHO_GRAV,params_P_DIFF_40_60,params_REVEAL_P120,params_REVEAL_P210,params_REVEAL_P40,params_REVEAL_P60,params_REVEAL_S100,params_REVEAL_S140,params_REVEAL_S200,params_REVEAL_S220,params_REVEAL_S50,params_SEDIMENT,params_SI,params_S_DIFF_200_220,params_VOLC_DIST,params_VPVS_DIFF,params_VP_120_VS_140,params_VP_40_VS_50,system_attrs_fixed_params,state
76,0.3075808640642427,2026-04-12 23:28:53.054897,2026-04-12 23:28:55.838869,0 days 00:00:02.783972,0.8384166153058243,0.13243030743958206,0.12173912877708631,0.2354205311474299,0.5131846299196984,0.2698736893607331,0.5159564086034466,0.3017361620812757,0.14285940540065042,2.2479462992701102,0.3544756353360354,0.4491481936689618,0.6983949291329616,0.13119330322922032,0.14304167069636145,0.29978383210325277,0.8517175054432785,2.6876017075875382,0.35267644787926694,0.5228842737294568,1.1863986342169253,0.3320284135642668,0.2082689019583015,0.701515120373705,0.7665759844687902,0.8328433240998387,0.4168389391818319,1.689674866811421,0.10098211835240924,,COMPLETE
77,0.3168563163818653,2026-04-12 23:28:55.839656,2026-04-12 23:28:58.360837,0 days 00:00:02.521181,0.6522383131396283,0.21590498117107612,0.17934448774412262,0.44725331628090625,1.093842500174649,0.23680972273510636,0.38202791934384844,0.17923798002650615,0.10708795063932476,2.5192504133515747,0.7684119736346666,0.28322174926301275,0.8115191156843768,0.38421406121156465,0.19233539296729382,0.40677398328082187,4.906683643718183,2.9902423002057694,0.24427395065160507,0.3247024056353756,1.6550021897879739,0.49125312743512745,0.2576999011813278,0.6341691495080329,0.6264102130133709,0.48815873164241336,0.216541142545291,1.3011571509469113,0.13997299571417074,,COMPLETE
78,0.3098857532167263,2026-04-12 23:28:58.361774,2026-04-12 23:29:00.811700,0 days 00:00:02.449926,0.601264028625706,0.17749105629536238,0.11109217340232612,0.407477198561976,1.0889560248352201,0.22287864853997522,0.3717376289759348,0.17936540773411228,0.11371693851990676,3.6628017010185627,0.7608429969246053,0.2857710492464357,0.7968250572847516,0.10956185259028028,0.19654066576448964,0.3751493732898363,4.843700866774063,3.0000049660391346,0.24511340161509243,0.33087831237408527,2.6918298666885168,0.4804167961956822,0.3482065496148392,1.2623852642209954,0.9706402422481245,0.6944427635259005,0.19573652090735671,1.2741802241205304,0.14105834815846813,,COMPLETE
79,0.31011813986809084,2026-04-12 23:29:00.812419,2026-04-12 23:29:03.289678,0 days 00:00:02.477259,0.6133857319681343,0.21667559657395227,0.1822914369130843,0.4800403204083747,0.7813656063738812,0.17371191722076512,0.5320775440998102,0.2557690831166982,0.1343514522180906,2.4395913339173614,1.0291045471904687,0.3312910593167564,0.618921436295513,0.5189669526540484,0.35710618440261344,0.48055378071790056,4.970858610279331,3.5371156556686967,0.2956934732026003,0.2243899594581763,1.6301053229034876,0.38381876503364,0.2240144001379925,0.657247212927445,0.636754503801507,0.5378052623243593,0.21309443422393684,1.096346163447572,0.1668271937400078,,COMPLETE
80,0.2884676157318594,2026-04-12 23:29:03.290434,2026-04-12 23:29:05.814459,0 days 00:00:02.524025,0.9084798436029599,0.12536008402882654,0.10057783587558063,0.3029445843516649,0.39639506669379765,0.2474496334458401,3.6364336400372794,0.1671229018906413,0.1006732104979151,2.045329563709654,0.6455295619700744,0.2514051159727829,1.1321699974105872,0.3432240823782088,0.27278694173060153,0.27155920864702543,1.6327044807893873,2.257792136790657,0.23669597309482568,0.41461258684045205,1.978694364323241,0.2851449156055215,0.2617808942112321,1.0832865516999979,1.5001069075971645,0.9599521403579261,0.3001426188020988,1.3214281549174611,0.12027779121605306,,COMPLETE
81,0.3186873986958913,2026-04-12 23:29:05.815268,2026-04-12 23:29:08.611921,0 days 00:00:02.796653,1.1701248971998282,0.14712407480027345,0.1580487008967793,0.19683378072614274,1.2616596257966726,0.2919826385455583,0.2950249196676237,0.22048193439142658,0.15627325744261716,1.7224557343171465,0.3574301980805475,0.4235554101730447,0.9851222797855862,0.2777910639092673,0.2519874889251873,0.3114883525987326,3.520487171934179,2.009576461926072,0.34180779601596567,0.30508991564726917,1.7341690649461696,0.596264192285616,0.1896920928267636,0.4652152215466804,0.7009837193042324,0.4679296776910093,0.5486339917602228,1.5944554538614195,0.14316486474266713,,COMPLETE
82,0.31614925587794895,2026-04-12 23:29:08.612602,2026-04-12 23:29:11.380110,0 days 00:00:02.767508,1.15314166378653,0.1523934507445947,0.1535130814518601,0.2796241520457823,0.9522449575764443,0.2885071240356734,0.42472641604951633,0.2198404958744162,0.15860955812958943,2.424741149833315,0.37691956032355883,0.42528960321292775,0.9414838801675166,0.3772208784901359,0.24904565593179856,0.3346423274259805,4.087150692174823,1.981276340197775,0.34250929318783985,0.28770987278842186,1.7262420346143557,0.5850294583824619,0.19015973809672354,0.450780805014337,2.491279006211473,0.49204983332908114,0.5474350437495092,0.9619573519418687,0.13874362190862266,,COMPLETE
83,0.3069266382117612,2026-04-12 23:29:11.380901,2026-04-12 23:29:14.018306,0 days 00:00:02.637405,0.7888086330888439,0.17616621027545676,0.1366435432497056,0.19621684707886858,1.2261057553892374,0.35753580402732427,0.21793987283230376,0.18819724540973198,0.1330952056530219,3.018703764486902,1.2137271351981604,0.5539190312841632,0.8206428383927737,0.27506910970534354,0.3141316138901694,0.2196727227963813,2.9929236680457736,3.9910435122896892,0.37660108765469064,0.19232827840201278,1.3811244909978222,0.2258757106546026,0.1618039672146064,0.8070972091942306,0.7214907145997834,0.6494580303331825,0.43371807505512244,1.5686545080490588,0.1491158413039018,,COMPLETE
84,0.3114953450471104,2026-04-12 23:29:14.019135,2026-04-12 23:29:16.570152,0 days 00:00:02.551017,1.0146142320742562,0.2234239607936157,0.202962217191512,0.21848971627067598,0.6503383111409827,0.4186594124643328,0.3005693981465191,0.2856883920748959,0.1796956506084665,1.748979214560139,0.9591146927068452,0.4598204780807794,1.0340925079624956,0.3122355167729375,0.1486626434855384,0.2996614690506009,3.5670227169698587,1.8064876836806651,0.46072217889981715,0.31291643021730103,2.4044981086944355,0.4740217364127449,0.12078992210481021,0.5886674415951949,0.6037868828083914,0.43053514476284754,0.3912112787828071,1.3699553262923865,0.11057040936043375,,COMPLETE
85,0.3005159952841949,2026-04-12 23:29:16.571069,2026-04-12 23:29:19.176967,0 days 00:00:02.605898,0.384957432091441,0.19633588365804386,0.1697849702813857,0.35331373628319473,1.3145064161791091,0.16724217447224204,0.6337927387764863,0.23626928095418773,0.11204764490114184,3.4546973111828065,0.5083141872065184,0.1902767324051489,0.7242943222388945,0.39546184205741763,0.37020364555543744,0.6349063697680926,4.404603461956006,4.923396069407576,0.33329225579697896,0.24125210159407987,1.2178051563167869,0.38477191514283443,0.19761700362283302,0.48087119699642894,0.8836145286516663,0.5525760474766531,0.3115331422613905,1.164903163808071,0.18262315021954637,,COMPLETE
86,0.3085775177340662,2026-04-12 23:29:19.177743,2026-04-12 23:29:21.682136,0 days 00:00:02.504393,1.1656492069386186,0.11215313308660324,0.23891562578671,0.28532686311750066,1.11962957860489,0.22669600507713353,0.34312918248363716,0.3299994093449916,0.16237820051328303,4.487669381402638,0.7761691695283,0.3293784418727827,1.2571356903755349,0.48072838279272795,0.19157875063279647,0.40176398256433976,2.6590506091960724,2.673562457771775,0.2629710380293425,0.39355365084065735,0.12689828955304813,0.5449297688103044,0.2776654622667479,0.6739277608700902,0.7317702478156706,0.4396514338417622,0.23223767048543473,0.7437477841517792,0.22736751509056202,,COMPLETE
87,0.29469169123193434,2026-04-12 23:29:21.683002,2026-04-12 23:29:24.366353,0 days 00:00:02.683351,0.665349048317408,0.14542502016133957,0.17722578527650257,0.19172070735043384,1.5882756577574784,0.3211773380585331,0.5361069969190266,0.20471006401210504,0.13615717323381846,2.085143276717659,0.2970224305849387,0.39222999349533666,0.5898631312958359,0.1511107003338938,0.23512453636167174,0.26253137504548835,3.7809245001974516,2.925994460830883,0.2905268012172811,0.6417551364751896,1.7075225649199226,0.33430908627690115,0.23046085195180438,0.10634456879315297,0.5986560684902416,0.7816845714383653,0.16416535995253576,1.6613442824714943,0.1318931550889976,,COMPLETE
88,0.2955921313230765,2026-04-12 23:29:24.369110,2026-04-12 23:29:27.093385,0 days 00:00:02.724275,0.9130099224078634,0.16512403359473926,0.1418428299848431,0.331698518703449,0.12435773592638313,0.2573192613179704,0.4858979981867856,0.37945579167435867,0.19212729680294352,2.4356194963830036,0.20896872482278434,0.491185315330859,0.4745520245804585,0.1288788954257424,0.11758703625475361,0.227854822330672,3.31834546958742,2.371813705546952,0.5064792575096512,0.4698427725087357,2.9879322190819537,0.6331747348334557,0.14430253823996278,0.8964536523820335,0.3798509426492017,0.346654594604264,0.4633329162861856,2.054246598300383,0.1122272165063983,,COMPLETE
89,0.3047611794521671,2026-04-12 23:29:27.094097,2026-04-12 23:29:29.724660,0 days 00:00:02.630563,0.49767581034823516,0.2824188762571579,0.1902499623472526,0.26101325810948406,0.8206697729332448,0.4151507247963818,0.8489627710402692,0.13471743295467567,0.15297022341922636,3.0148494411711435,0.621849539209612,0.6494303133400806,0.9134273812014911,0.11120927167529804,0.3165762688765316,0.18453499139433754,4.016732358648461,2.020090746700357,0.24117458047687315,0.5549644855708371,1.998669208704912,0.4374909372980274,0.30700837677300075,1.0049304469901434,1.1011618860407848,0.4753589841489238,0.5884522611221846,0.8468297781126504,0.16131622244735286,,COMPLETE
90,0.2977136323935247,2026-04-12 23:29:29.725501,2026-04-12 23:29:32.598233,0 days 00:00:02.872732,1.0557400482151806,0.262519803384658,0.16051537154963832,0.2360409822842011,0.7184602164243523,0.3498503966189568,0.4016603007613916,0.11027835742295852,0.11398818531909168,1.8571835347341275,0.8624297235833784,0.5872178490903466,1.1493416953119462,0.2183055532723362,0.20899765076498575,0.30115932673085205,2.051385532418127,1.8196745388502098,0.43162370332525,0.5015080667442917,1.4667267570510036,0.2868630851307177,0.260911570823346,0.41389608794177096,0.42774301448127633,0.6545011355730033,0.3895473397492341,1.0035369171647068,0.300635107616749,,COMPLETE
91,0.31190094351923203,2026-04-12 23:29:32.598954,2026-04-12 23:29:35.602135,0 days 00:00:03.003181,1.1871645278843368,0.13857743819739088,0.11221657786168858,0.3920887108008579,0.9841581654188484,0.2789969717958764,0.4359909669916227,0.2604958849082271,0.16590282170826687,2.542138229079547,0.4051929551333005,0.44397343638393455,0.9583276022614587,0.3935686109246435,0.26088212310818204,0.34124305954619416,4.489577664535419,1.966462740340051,0.3371001870717606,0.3024921113280142,1.7718503088744415,0.5946849409850545,0.1759915669277908,0.472061591431619,2.474922671782717,0.4939106822754425,0.5364133076967498,1.4364584544883725,0.14346795021071285,,COMPLETE
92,0.3228266628558828,2026-04-12 23:29:35.602927,2026-04-12 23:29:38.565247,0 days 00:00:02.962320,0.7654775690033259,0.16028117909075107,0.1498840859796781,0.20640582743501037,0.9166643543558826,0.2977394837670923,0.42425978723245605,0.2180564163839944,0.14126333003148714,2.2686955231387826,0.3847021416082516,0.41203916541659247,0.7418621808749813,0.3317424227384222,0.18012791841505651,0.32643344204212266,4.047045315568653,1.481447444541182,0.3830613693370079,0.19896198758569622,2.2187705267979627,0.7297808467099831,0.1861405294403322,0.6282463313568368,4.25678030594126,0.40321480374177815,0.5469400314985252,0.9745306935175405,0.1252334663759996,,COMPLETE
93,0.31044625546229027,2026-04-12 23:29:38.566112,2026-04-12 23:29:41.206996,0 days 00:00:02.640884,0.7757775840278437,0.18750709371632338,0.12804622258198844,0.21094940242162355,0.8756207742083346,0.4576991695351001,0.5964373668334705,0.1604142988086475,0.12433484687772013,2.2834854346808444,0.32940017771912194,0.3606662015428329,0.7524402712738446,0.18944192986384853,0.3889398818183209,0.37474210021510235,3.5581842211719286,1.4234766047050988,0.304218569725778,0.18934296528029165,2.1486979084247237,0.36558837109269915,0.3591873855272434,0.5948663308834083,4.341973169836295,0.4043593709560001,0.2589842054731996,1.102070790837835,0.10683947238341283,,COMPLETE
94,0.3153095545136889,2026-04-12 23:29:41.207733,2026-04-12 23:29:43.907383,0 days 00:00:02.699650,0.7195257289713671,0.2043757146146521,0.20754295742037332,0.22828429989514296,1.1097107377470776,0.30662284191558953,0.35131950491261904,0.185523143866201,0.14771766601713915,1.4912053879355545,0.7363188414687977,0.25989574660767445,0.6758465544747212,0.100081001122859,0.2886017274922831,0.45624316808274695,4.951527587933132,1.4887439802698867,0.2696601213668374,0.1590397647264843,1.1338224207546883,0.22577846733799195,0.2037304738451477,0.7592598129209431,2.9684594415532373,0.5903196997604918,0.7424812670155283,0.7758710454349397,0.12779887438612025,,COMPLETE
95,0.30801228752811677,2026-04-12 23:29:43.908328,2026-04-12 23:29:47.447872,0 days 00:00:03.539544,0.8744112556511386,0.15990730759970215,0.14801276803409685,0.16341600207317403,0.5885766985760683,0.3594886981030984,0.4933056913499578,0.21327797987668184,0.108141117663427,2.0025191566750786,0.4840377684332763,0.30292840125572534,0.5369407725932577,0.29527081236024166,0.18230543636705215,0.26082341233428563,0.48086884626504756,1.6922562923427122,0.3806839451517044,0.7273471299780938,2.2693143433915903,0.7827712531525471,0.16176663158319438,0.6289677602289123,3.5349504437945947,0.3680410940798422,0.32322508613282436,1.8103806036058199,0.19816442757488822,,COMPLETE
96,0.317896999852271,2026-04-12 23:29:47.449462,2026-04-12 23:29:50.393080,0 days 00:00:02.943618,0.12889052151790745,0.10283732637389313,0.24106096675678587,0.12035845076131055,1.341159296982032,0.2010819806867416,0.27917620244514985,0.23298726147820792,0.1336629808009311,1.6715615108726236,0.2604596016688446,0.4072663484993399,0.8455828817293813,0.8283060100186116,0.1591961839531697,1.03058966231724,3.0334195225711165,2.1179134446526207,0.5836146158943379,0.4398038855414452,1.3244606433917487,0.4134562230415602,0.1334019328714669,0.5115336219541007,4.80267949301337,0.4140984477128459,0.6874170014908799,3.7730263631790812,0.1195049340183981,,COMPLETE
97,0.324316936943508,2026-04-12 23:29:50.393923,2026-04-12 23:29:53.185756,0 days 00:00:02.791833,0.2634312041045672,0.1022300750149903,0.24317515720549443,0.1469644709414285,1.332898270636171,0.19714456297603972,0.24525567141366234,0.28815672206678405,0.1927787938406186,1.7519326892616762,0.26082558379408655,0.53070864942101,1.0433918220758094,0.8122850601423031,0.12851007078423857,0.2169711231803039,3.0546965096438736,2.4133041221928355,0.9096683432266316,0.6140085774682318,0.9816966434791802,0.4297852157626217,0.12368364545137588,0.30470483341761956,4.835457295165555,0.4109345502703741,0.640482379888931,4.568164965442361,0.12136358553262931,,COMPLETE
98,0.31618954906313973,2026-04-12 23:29:53.186837,2026-04-12 23:29:56.218189,0 days 00:00:03.031352,0.12711092936684093,0.10915784148181856,0.24990729730314856,0.12492165164783725,1.9207677930491855,0.15134456039312713,0.23359211586033146,0.30038420813230354,0.22506413207891432,1.6176402298642378,0.23890318691202608,0.5463715323823297,1.028419755912745,0.8933374762039317,0.1345264568632601,1.1758457805413558,3.0268183138099727,2.7134065449912312,1.146231843704956,0.8493337742985546,0.9936098463004233,0.4029721547615161,0.12779246870316563,0.2881326863891489,3.9018222904219493,0.411300675630524,0.6804139787353487,4.363040302104844,0.11809045264786619,,COMPLETE
99,0.30997154159692875,2026-04-12 23:29:56.219073,2026-04-12 23:29:59.025719,0 days 00:00:02.806646,0.19010823574165983,0.10044190706091699,0.2873172555220867,0.14475022381340147,1.2948989485334814,0.2059294955291381,0.3120723945742874,0.24250043344754968,0.19224741719531152,1.4192836941322533,0.2706252644655756,0.4242900233958716,0.665667116851039,0.7932091216382193,0.11661505680389407,0.2113296185989853,2.510539244856074,2.4605799302613702,0.5877876995112762,0.10168246692983549,0.8783517379669671,0.44880317671884806,0.10115814149397535,0.3454468238942996,4.976102822787543,0.5373405709331871,0.48146514238938876,3.3201143370183246,0.15609143717416682,,COMPLETE
100,0.31920755319419375,2026-04-12 23:29:59.028979,2026-04-12 23:30:01.696513,0 days 00:00:02.667534,0.2422774508391945,0.12474485743490814,0.22188945813879535,0.14766641964108967,1.6933469313462584,0.2627559076966367,0.18169512224379716,0.3568203814418352,0.13475311585424962,1.7134457157687155,0.23109244880873928,0.47381044761152635,1.3078180291979062,0.6133302235216163,0.16062146606879218,0.9959312741622431,2.7863600574512692,3.3007265779956616,0.8985798622681079,0.6074477813809614,1.298550118585476,0.3568338827717592,0.11688650008241769,0.5490877551752954,4.204335059737517,0.4494965370191988,0.6276617538457333,4.23116176638652,0.10033994584797266,,COMPLETE
101,0.3226491363339662,2026-04-12 23:30:01.697281,2026-04-12 23:30:04.489972,0 days 00:00:02.792691,0.22604415199130984,0.12311943140315468,0.22056423757285123,0.11119118474325995,1.372722836095892,0.1361590611004595,0.1760305080736509,0.34278752776637705,0.1337392299989025,1.132241446902514,0.2433799583807812,0.49835822293571347,1.3605438899434628,0.6074339960336876,0.15560087246663917,0.8519219706232957,2.315789357548843,3.30517156130262,0.8592344660762349,0.6118904109019211,1.3114075821524809,0.35068237219621445,0.11682598973650377,0.5455868484956746,4.423113806308459,0.34427568990804697,0.6523028372022704,3.901204989131253,0.12059802926308943,,COMPLETE
102,0.31576301963774417,2026-04-12 23:30:04.491556,2026-04-12 23:30:07.374678,0 days 00:00:02.883122,0.2778836585021304,0.12138369229571296,0.23387364452439208,0.1517954371085957,1.6444602003004294,0.12375493640281808,0.1659723449073095,0.5350960079195439,0.13908433940404888,1.1402512819993347,0.2145999275306173,0.3963532752141945,1.4683452507817947,0.5623815338673593,0.14833219002495718,0.8586850639951631,2.345388010551214,3.805356184521265,0.8518425409419214,0.6309104270821151,1.3083823628462767,0.35683107715244966,0.11189436016582992,0.5427629358488616,4.422770702008535,0.44745911976240776,0.7388158052383209,4.1715454485711,0.10308976528717496,,COMPLETE
103,0.32080775098871156,2026-04-12 23:30:07.375385,2026-04-12 23:30:10.250175,0 days 00:00:02.874790,0.22112534656220234,0.1288677660490678,0.25894540964328044,0.1107628618721726,1.3644118383998602,0.14179246788369684,0.12684512496953249,0.3401678338100863,0.12940814926993344,1.6758943889092621,0.23608109420044,0.48424159769785236,1.5886101531151162,0.7945394964634933,0.15766930553202654,0.9270623835663105,2.0129779476622955,3.1412797965215726,0.952426483904743,0.7436455733110177,1.1406915602158207,0.2578684546848123,0.11263310298551055,0.5102996113572529,3.8065874481485156,0.33781626914512,0.8929178053923421,3.6180162276368626,0.12157881776438209,,COMPLETE
104,0.3004322020065887,2026-04-12 23:30:10.251186,2026-04-12 23:30:12.963131,0 days 00:00:02.711945,0.21759425491268056,0.14120212415074976,0.26957799189031384,0.10003684024069161,1.7393975325117006,0.1027402467101764,0.12493043407104046,0.43272206032778077,0.17557652836148704,1.2884360486110362,0.19496308058608663,0.49574174674952404,1.533286209789792,0.6361211702973313,0.12833291335193123,0.9192148910802034,1.942576858482731,3.54715399141385,1.1437080846035281,0.9767217436398924,0.9590042219660003,0.3009599005298093,0.11042795582581012,0.31376176324203164,3.871125281923535,0.3766934272666546,0.7961975852144594,3.62398273893401,0.17245925737675719,,COMPLETE
105,0.3083459598718199,2026-04-12 23:30:12.966474,2026-04-12 23:30:16.202940,0 days 00:00:03.236466,0.21204298590344184,0.13045549896016156,1.38933143189658,4.789290619869177,1.5038965019859687,0.13628111901579354,0.13152941074959656,0.34444926792906505,0.12224858921946163,1.8194584952412218,0.17331588937632889,0.6047983859136529,1.722329354324947,0.6363388185171805,0.1660636833944513,0.6362983473969597,2.67306555452055,3.1972211126301175,0.9723955386058487,0.7665621345165027,1.146607915800501,0.26406628513609226,0.14991019804442596,0.37451313270858594,3.3839670920452924,0.32589924911677215,0.9248854182145331,0.6591718420720563,0.12895092697196,,COMPLETE
106,0.31686846779971,2026-04-12 23:30:16.203648,2026-04-12 23:30:18.965772,0 days 00:00:02.762124,0.24447850104185512,0.11444309982255294,0.16029041931157625,0.11113924194853815,1.2092893356431187,0.16006867748622225,0.10443739651310864,0.49093215314024086,0.14998339036015126,1.4814243719866347,0.30783074742452515,0.5495804976128638,1.3115253763263424,1.1245563249766577,0.12830920858344286,1.1658532036596592,1.6375923219940303,4.422352034053245,1.30089287600892,0.7205285837433376,1.5296419929818896,0.24766121154511586,0.11368639723425546,0.5476733746237245,4.015155535457163,0.34696823049171904,0.6553241957071402,4.640180946500581,0.10972729495921435,,COMPLETE
107,0.3203808633458775,2026-04-12 23:30:18.968845,2026-04-12 23:30:21.821337,0 days 00:00:02.852492,0.1628979431841621,0.12694435082901595,0.22927038776711306,0.1349299946867784,1.02064897258968,0.18727385796027396,0.19334396742612472,0.40187904976395816,4.381676699817543,2.1406386769029315,0.2796079511411486,0.4713502182827148,1.2008675024036557,0.6967557812930787,0.10802533212294792,1.3983256932411428,2.2048842058090106,3.237517572763027,0.7170315558654283,0.5727047385560324,1.2280447077946643,0.7210567087646416,0.139151919105981,0.7078637373411525,2.9581566946363735,0.567315584530502,0.6252140966040142,4.973533401926123,0.10092359381660042,,COMPLETE
108,0.3198663700498184,2026-04-12 23:30:21.822183,2026-04-12 23:30:24.696156,0 days 00:00:02.873973,0.18036297253737466,0.12418850535248464,0.220844594258826,0.1342390218471482,1.3791391638890762,0.18490274996594433,0.18937838290146441,0.4076983461232728,0.16894860264861747,1.7621518008863721,0.22081444790957305,0.47021341499288344,1.1891046415874416,0.6962878016249283,0.10452174680762975,1.343695562089747,2.180655703474802,3.251532170492801,0.8765026577451865,1.113504655981497,1.0648842394019524,0.7153629712768073,0.12294405980791316,0.441897040399627,3.0551231560108656,0.44113319808853557,0.8852455105078177,4.096991087334701,0.1503337125826034,,COMPLETE
109,0.31935089466104316,2026-04-12 23:30:24.696846,2026-04-12 23:30:27.702570,0 days 00:00:03.005724,0.17363795369723928,0.12470278997248273,0.21971861029540707,0.13587497404826987,0.998702848697803,0.1887238491679768,0.1966253269216723,0.4172763690863414,3.5683416020840637,2.135899673317387,0.2290596017786396,0.4673639668964644,1.2030734600972615,0.7233235742823549,0.11491455445553132,1.3575871880259243,1.817998341882865,3.172404413169509,0.9244190495857366,1.1153624288924806,0.7476541600926044,0.66573791877054,0.12160950476014927,0.4354416811845322,3.085462487142826,0.38690472400903114,0.6223190739576198,4.125757314023097,0.1491266687991412,,COMPLETE
110,0.32336364928982364,2026-04-12 23:30:27.703306,2026-04-12 23:30:30.297668,0 days 00:00:02.594362,0.16149935814548486,0.12427502122137098,0.22026231683445244,0.1333240042400939,1.0373658463363202,0.17682644298749065,0.19252553147839901,0.38815272139596774,4.298299217182622,2.1969383754304728,0.18431320104019977,0.4674780723676109,1.3798753916767268,0.6895677089105435,0.10551583716916972,1.4083282609786858,2.074002137090303,3.28200616366663,0.9111236962572504,1.1219735530508494,0.7282465677870797,0.7729702832778012,0.12431525122635773,0.42251601007814443,3.1282536901763978,0.39012670510131736,0.6260081181886826,4.101277460587463,0.10101272976691585,,COMPLETE
111,0.32230792202309555,2026-04-12 23:30:30.298364,2026-04-12 23:30:33.043081,0 days 00:00:02.744717,0.16266071990933872,0.12890290169002644,0.22858541178675662,0.1376877863335929,1.0377611770996586,0.18720104862719997,0.18362250217964446,0.3965379402878093,3.2725002745994867,2.052837248224663,0.22297694783409489,0.4776455575587035,1.5947540151951092,0.6577851763242678,0.10331930390744412,1.4716428685263254,2.102251512519909,3.25585182726311,0.9025583076164475,1.074694498747157,0.755234563955108,0.9288854851617574,0.12290735270413126,0.42385640011656917,3.0908658882902302,0.2622057971804138,0.6329180336160174,4.150576145375987,0.10109525389859447,,COMPLETE
112,0.31552674020692884,2026-04-12 23:30:33.043875,2026-04-12 23:30:35.799796,0 days 00:00:02.755921,0.161402040936567,0.1092430475400958,0.21559078783094004,0.13733350700838223,0.9918551265469203,0.18153133002702027,0.20078042763375775,0.3997282726809326,4.445676691723089,2.1122312195797535,0.18785056485035737,0.6755969610632857,1.193644423605028,0.7290351646543433,0.10581312295499413,1.4328317370092862,1.4537971544588273,3.783489554195635,0.7496186251658884,1.1508593727563106,0.6654609231465126,0.9267329771418108,0.13814424067532752,0.43464620941335586,2.8545284937939,0.26717425047666127,0.9069862460188916,4.977678799993869,0.11226955874921216,,COMPLETE
113,0.3234329404960736,2026-04-12 23:30:35.800675,2026-04-12 23:30:38.556798,0 days 00:00:02.756123,0.16994848490877362,0.13288039748641495,0.189541360136856,0.1690036686254365,1.0530391208986798,0.13853817526481177,0.14823523101365582,0.46623659639228343,3.6477057860060467,1.9000598597043625,0.17547000069482274,0.5405963386552225,1.600225635853876,0.6695209585697358,0.10109319211429751,1.7195806161871297,1.7791671886982723,2.8163683786325815,0.6641199144504991,1.0275796724409278,0.7417675011808035,0.7160410805233824,0.10353382440541062,0.36600578284064555,2.1417822963830937,0.31593474038873764,0.7402541493756734,3.338963143254294,0.13116795500867118,,COMPLETE
114,0.3250766768879167,2026-04-12 23:30:38.557544,2026-04-12 23:30:41.507985,0 days 00:00:02.950441,0.1351745067163852,0.13670484776558395,0.1896173972358038,0.16709416349132541,0.9041368217365946,0.1376828327305132,0.15193707529072767,0.6357526985033174,3.9186818038131976,1.8630004227446848,0.16996086614911146,0.514606461370874,1.8051908888974673,0.6832073323729669,0.1071752085727046,1.7123894148878571,2.0348826614795628,2.80034448324035,0.6607878148906243,1.0121938422790597,0.7671689465622279,0.7568756366604484,0.1056267862300828,0.35617414841779377,2.0165868783652052,0.31898471707170883,1.082844317834271,3.4356617328181516,0.13011926758851244,,COMPLETE
115,0.32533029753395903,2026-04-12 23:30:41.508674,2026-04-12 23:30:44.401585,0 days 00:00:02.892911,0.14404418745312753,0.13529419213722352,0.187724806844671,0.16088801076725304,1.0628320378692298,0.13961004443965458,0.1597066315647922,0.46839073809105314,3.5532147186959153,1.9367198390080849,0.17477659008195562,0.5251453115611451,1.8664730214620036,0.5112654953428873,0.12549806981763004,1.7297184334624958,2.044650127548648,2.476178536726658,0.6478115337488802,1.0126001615175508,0.5095936800329103,0.769129330683636,0.10396907158174121,0.362770307312557,2.2749625541483742,0.3055089114127624,1.0648139046624436,3.3862331418913847,0.12849841356750533,,COMPLETE
116,0.3220198014315946,2026-04-12 23:30:44.402340,2026-04-12 23:30:46.956520,0 days 00:00:02.554180,0.14505875766257068,0.15681789996494705,0.19339863182793926,0.16572052846027435,0.9261565177010279,0.12811618662685298,0.15165981041672982,0.6094646139283335,3.1158081565132747,1.9400819352869905,0.1662526006938102,0.5217020680088394,1.944568926468625,0.49595491236017103,0.12380178930284574,1.8254928836723796,1.7019624025369957,2.8324859379455303,0.6430874487470298,0.8997698032820279,0.498805266661846,0.7756229403939671,0.10608271271149168,0.3194061701985508,2.123795929577797,0.2456805135596487,1.1200199032494704,3.0160525923258437,0.1309971640430875,,COMPLETE
117,0.3208437585858274,2026-04-12 23:30:46.957240,2026-04-12 23:30:49.587316,0 days 00:00:02.630076,0.13532955274149094,0.1707053838876556,0.18521711382557202,0.1708522305867855,0.9074420127828914,0.1334775848356322,0.1540619367974411,0.763649354682614,3.1330292353071405,1.9121241297463032,0.16175593806671193,0.755738454644971,1.9684263439023841,0.528793708299392,0.12325138466595491,1.697763584709754,1.2976266468547017,2.8641691182898206,0.8054864841037798,1.0030685376769504,0.5181897219867103,0.7812204075894646,0.10001095940199185,0.28756991193032955,2.229216948290983,0.24926766938435033,1.1038150882580395,3.1507506678719652,0.12873347303255583,,COMPLETE
