label,n_feats,rmse,mae,r2,picp,elapsed,feat_names
mc0230,18,0.06159810372748907,0.037015547579089536,0.3108802285960576,0.8755980861244019,6.77745509147644,"MOHO_GRAV,MOHO_GRAV_U,MOHO_U,DEM,LAB,CTD,EMAG2_LOG,GEOID,REVEAL_S140,REVEAL_S200,REVEAL_S220,LITH_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,VP_120_VS_140,VPVS_DIFF,REG,GLiM"
mc0231,28,0.0622422918197101,0.03658493840483033,0.2963913408433181,0.8724082934609251,7.367905855178833,"MOHO_GRAV_U,MOHO,MOHO_U,DEM,LAB,CTD,EMAG2_LOG,FREE_AIR,BOUGUER,GEOID,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_P40,REVEAL_P120,REVEAL_P210,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VP_40_VS_50,VPVS_DIFF,SEDIMENT,VOLC_DIST,REG,GLiM,TC1"
mc0232,18,0.06359592747472062,0.03742795595304527,0.2654546131911584,0.8692185007974481,6.919015884399414,"MOHO_U,CTD,FREE_AIR,BOUGUER,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_P60,REVEAL_P210,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,P_DIFF_40_60,VP_40_VS_50,VP_120_VS_140,SEDIMENT,REG,GLiM"
mc0233,13,0.060959517465297805,0.036329252917607455,0.3250943466792986,0.8883572567783095,6.508936166763306,"DEM,LAB,CTD,EMAG2_LOG,FREE_AIR,GEOID,REVEAL_S100,REVEAL_P60,LITH_RHO,P_DIFF_40_60,VPVS_DIFF,SEDIMENT,VOLC_DIST"
mc0234,22,0.06230794996549462,0.03734480940482449,0.294906112550821,0.8660287081339713,7.197690963745117,"MOHO_GRAV,MOHO_GRAV_U,MOHO_U,LAB,EMAG2_LOG,FREE_AIR,SI,GEOID,REVEAL_S100,REVEAL_S140,REVEAL_S220,REVEAL_P40,REVEAL_P120,REVEAL_P210,LITH_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VPVS_DIFF,REG,GLiM,TC1"
mc0235,25,0.06264751061752483,0.037310626295688154,0.28720004834326873,0.8708133971291866,7.7112648487091064,"MOHO_GRAV,MOHO_GRAV_U,MOHO_U,DEM,CTD,EMAG2_LOG,FREE_AIR,GEOID,REVEAL_S50,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P60,REVEAL_P120,REVEAL_P210,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VP_120_VS_140,VPVS_DIFF,SEDIMENT,REG,GLiM"
mc0236,25,0.06186090599176427,0.036350270166305765,0.3049875613625507,0.8755980861244019,7.776329040527344,"MOHO_GRAV,MOHO,MOHO_U,LAB,EMAG2_LOG,FREE_AIR,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P210,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,SEDIMENT,VOLC_DIST,REG,GLiM,TC1"
mc0237,13,0.0627818600707644,0.03726522010917489,0.2841395286990137,0.886762360446571,7.036691904067993,"MOHO_GRAV_U,EMAG2_LOG,BOUGUER,REVEAL_S140,REVEAL_S220,REVEAL_P40,REVEAL_P60,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,VOLC_DIST,GLiM,TC1"
mc0238,12,0.0626946203342219,0.03742198819168796,0.2861276217094024,0.8628389154704944,7.025541067123413,"MOHO_GRAV_U,LAB,SI,REVEAL_S50,REVEAL_P40,REVEAL_P60,REVEAL_P120,REVEAL_P210,CRUST_RHO,S_DIFF_200_220,VOLC_DIST,TC1"
mc0239,10,0.06262672149022429,0.0376706786657179,0.2876730449582693,0.8724082934609251,7.186972141265869,"MOHO_GRAV_U,EMAG2_LOG,FREE_AIR,GEOID,REVEAL_S50,REVEAL_S200,REVEAL_P120,S_DIFF_200_220,P_DIFF_40_60,VPVS_DIFF"
mc0240,26,0.0625836977698688,0.03686287243825889,0.28865142696396817,0.8787878787878788,7.804567098617554,"MOHO_GRAV,MOHO_GRAV_U,MOHO,MOHO_U,LAB,CTD,EMAG2_LOG,FREE_AIR,SI,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_P40,REVEAL_P120,REVEAL_P210,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,VP_40_VS_50,VPVS_DIFF,SEDIMENT,VOLC_DIST,REG,GLiM,TC1"
mc0241,10,0.06103155355821375,0.036887153503902016,0.3234983270860974,0.8787878787878788,6.698597192764282,"MOHO_GRAV_U,DEM,FREE_AIR,GEOID,REVEAL_S100,REVEAL_S200,LITH_RHO,SEDIMENT,VOLC_DIST,GLiM"
mc0242,25,0.0626220019245385,0.03659815129889905,0.2877804031944422,0.8835725677830941,7.55488395690918,"MOHO_GRAV_U,MOHO,MOHO_U,EMAG2_LOG,FREE_AIR,BOUGUER,GEOID,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_P40,REVEAL_P60,REVEAL_P120,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,SEDIMENT,VOLC_DIST,REG,GLiM"
mc0243,21,0.062422177238689876,0.03680261094476057,0.2923184883777942,0.8787878787878788,7.012271165847778,"MOHO_GRAV,MOHO_GRAV_U,MOHO,MOHO_U,DEM,EMAG2_LOG,FREE_AIR,BOUGUER,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_P40,REVEAL_P120,REVEAL_P210,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VP_40_VS_50,SEDIMENT,REG,GLiM"
mc0244,33,0.061967734591853986,0.03674617471340218,0.30258503220381483,0.861244019138756,7.598217964172363,"MOHO_GRAV,MOHO_GRAV_U,MOHO,MOHO_U,DEM,LAB,CTD,EMAG2_LOG,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P120,REVEAL_P210,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,VOLC_DIST,REG,GLiM,TC1"
mc0245,30,0.06214778083112539,0.03674043915656363,0.29852648917848634,0.8740031897926634,7.597583770751953,"MOHO_GRAV,MOHO_GRAV_U,MOHO,MOHO_U,DEM,LAB,CTD,EMAG2_LOG,FREE_AIR,SI,GEOID,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P120,REVEAL_P210,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VPVS_DIFF,SEDIMENT,VOLC_DIST,GLiM,TC1"
mc0246,15,0.06124408231427921,0.03653973454009788,0.3187785916498239,0.8851674641148325,6.662247896194458,"MOHO_GRAV,MOHO_GRAV_U,MOHO,EMAG2_LOG,FREE_AIR,SI,REVEAL_S200,REVEAL_S220,REVEAL_P60,LITH_RHO,MAG_SEIS_MOHO,P_DIFF_40_60,VOLC_DIST,REG,GLiM"
mc0247,21,0.06403218158971187,0.037501202134480854,0.25534240747462134,0.8771929824561403,7.119198322296143,"MOHO_GRAV_U,MOHO,MOHO_U,CTD,EMAG2_LOG,FREE_AIR,BOUGUER,REVEAL_S50,REVEAL_S100,REVEAL_S200,REVEAL_P40,REVEAL_P60,REVEAL_P210,LITH_RHO,S_DIFF_200_220,P_DIFF_40_60,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,SEDIMENT,TC1"
mc0248,26,0.06168493143777908,0.03659466286327541,0.3089361147594394,0.8755980861244019,7.1512017250061035,"MOHO_GRAV_U,MOHO_U,DEM,LAB,CTD,EMAG2_LOG,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P120,LITH_RHO,CRUST_RHO,VP_40_VS_50,VP_120_VS_140,VOLC_DIST,REG,GLiM,TC1"
mc0249,30,0.06291365727351561,0.0368227750717809,0.28113077936252817,0.8771929824561403,7.566349029541016,"MOHO_GRAV,MOHO_GRAV_U,MOHO,MOHO_U,DEM,CTD,EMAG2_LOG,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S50,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P120,REVEAL_P210,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,SEDIMENT,VOLC_DIST,REG,GLiM"
mc0250,31,0.06216364120279535,0.036695510861427576,0.2981684055879539,0.8755980861244019,7.5618040561676025,"MOHO_GRAV,MOHO_GRAV_U,MOHO,MOHO_U,DEM,LAB,CTD,EMAG2_LOG,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P120,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,P_DIFF_40_60,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,SEDIMENT,VOLC_DIST,REG,TC1"
mc0251,17,0.061761465924638645,0.03671703826763239,0.30722020035660014,0.8803827751196173,6.898722887039185,"MOHO_GRAV,MOHO,MOHO_U,DEM,LAB,EMAG2_LOG,FREE_AIR,BOUGUER,REVEAL_S50,REVEAL_S100,REVEAL_P210,LITH_RHO,S_DIFF_200_220,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,GLiM"
mc0252,12,0.06166412464162175,0.037220190771999166,0.3094022383333257,0.8660287081339713,6.423817873001099,"MOHO_GRAV_U,DEM,LAB,CTD,GEOID,REVEAL_S50,REVEAL_S220,REVEAL_P40,REVEAL_P120,CRUST_RHO,VP_120_VS_140,GLiM"
mc0253,22,0.06283047789201411,0.03730758121491522,0.2830303850000555,0.8692185007974481,7.262305021286011,"MOHO_GRAV,MOHO,MOHO_U,DEM,LAB,BOUGUER,SI,GEOID,REVEAL_S50,REVEAL_S100,REVEAL_S200,REVEAL_P40,REVEAL_P60,REVEAL_P120,REVEAL_P210,CRUST_RHO,S_DIFF_200_220,P_DIFF_40_60,VP_120_VS_140,VPVS_DIFF,SEDIMENT,TC1"
mc0254,26,0.06275285176139421,0.03693593721178651,0.2848009014127112,0.8755980861244019,7.531501054763794,"MOHO_GRAV,MOHO,MOHO_U,LAB,CTD,EMAG2_LOG,BOUGUER,SI,GEOID,REVEAL_S50,REVEAL_S100,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P120,REVEAL_P210,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,SEDIMENT,VOLC_DIST,TC1"
mc0255,30,0.06277450593453823,0.036906433021465915,0.28430722768342054,0.8692185007974481,8.301146268844604,"MOHO_GRAV,MOHO_GRAV_U,MOHO,MOHO_U,DEM,LAB,CTD,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_P60,REVEAL_P120,REVEAL_P210,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VP_40_VS_50,VPVS_DIFF,SEDIMENT,VOLC_DIST,REG,GLiM,TC1"
mc0256,20,0.06308586247711671,0.03696513306955481,0.27719006292744375,0.8724082934609251,7.81255578994751,"MOHO,CTD,BOUGUER,SI,GEOID,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_P40,REVEAL_P60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VP_40_VS_50,VPVS_DIFF,SEDIMENT,VOLC_DIST,REG"
mc0257,28,0.06263476142491968,0.037279307092774036,0.28749013805590207,0.8660287081339713,8.093630075454712,"MOHO_GRAV,MOHO_GRAV_U,MOHO,MOHO_U,DEM,LAB,CTD,EMAG2_LOG,SI,GEOID,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P210,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,REG,GLiM,TC1"
mc0258,22,0.06251526394076111,0.037030719844845815,0.29020626290434814,0.8644338118022329,7.257205009460449,"MOHO,MOHO_U,DEM,LAB,CTD,SI,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P120,REVEAL_P210,LITH_RHO,CRUST_RHO,P_DIFF_40_60,VP_40_VS_50,VPVS_DIFF,SEDIMENT,VOLC_DIST,GLiM,TC1"
mc0259,12,0.06221236989752226,0.03698962730405344,0.2970676740059046,0.8835725677830941,6.4028778076171875,"MOHO_GRAV_U,MOHO,EMAG2_LOG,FREE_AIR,SI,REVEAL_S220,REVEAL_P40,REVEAL_P210,LITH_RHO,CRUST_RHO,SEDIMENT,TC1"
mc0260,31,0.062333291248611505,0.03670485866755085,0.294332458069106,0.8755980861244019,7.648486852645874,"MOHO_GRAV,MOHO_GRAV_U,MOHO,MOHO_U,DEM,LAB,CTD,EMAG2_LOG,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S50,REVEAL_S100,REVEAL_S200,REVEAL_S220,REVEAL_P60,REVEAL_P120,REVEAL_P210,LITH_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,SEDIMENT,VOLC_DIST,REG,GLiM,TC1"
mc0261,23,0.06240360589571384,0.03696330750093851,0.2927395131357188,0.8740031897926634,6.999208927154541,"MOHO_GRAV,MOHO_GRAV_U,DEM,LAB,EMAG2_LOG,BOUGUER,GEOID,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P120,REVEAL_P210,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VP_120_VS_140,SEDIMENT,REG,GLiM,TC1"
mc0262,29,0.061999192355829714,0.036435945225847796,0.3018767705814436,0.8803827751196173,7.516718149185181,"MOHO_GRAV_U,MOHO_U,DEM,LAB,CTD,EMAG2_LOG,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P120,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,SEDIMENT,VOLC_DIST,REG,GLiM"
mc0263,14,0.06269634525233121,0.037424118304564456,0.2860883396043078,0.8787878787878788,6.978421926498413,"MOHO_GRAV_U,MOHO_U,EMAG2_LOG,FREE_AIR,REVEAL_S100,REVEAL_S200,REVEAL_S220,LITH_RHO,MAG_SEIS_MOHO,P_DIFF_40_60,VP_120_VS_140,REG,GLiM,TC1"
mc0264,17,0.0633751769055027,0.03738531693544697,0.2705451871782698,0.8755980861244019,6.9652650356292725,"MOHO_GRAV,MOHO_U,DEM,FREE_AIR,BOUGUER,REVEAL_S50,REVEAL_S140,REVEAL_S200,REVEAL_S220,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,VP_120_VS_140,VPVS_DIFF,SEDIMENT,TC1"
mc0265,24,0.061990536107560536,0.03647314881190014,0.30207169912485854,0.8755980861244019,7.161109924316406,"MOHO_GRAV,MOHO_GRAV_U,MOHO,MOHO_U,DEM,EMAG2_LOG,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S50,REVEAL_S100,REVEAL_S200,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,SEDIMENT,VOLC_DIST,REG,GLiM,TC1"
mc0266,20,0.06338841454941437,0.037660860854025174,0.2702404220629355,0.8660287081339713,7.046250104904175,"MOHO_GRAV,MOHO,LAB,CTD,SI,REVEAL_S50,REVEAL_S140,REVEAL_S200,REVEAL_P40,REVEAL_P60,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,SEDIMENT,GLiM,TC1"
mc0267,30,0.06257777712146771,0.03674533383741858,0.28878601298950124,0.8771929824561403,7.463815927505493,"MOHO_GRAV,MOHO_GRAV_U,MOHO_U,LAB,EMAG2_LOG,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P210,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,SEDIMENT,VOLC_DIST,REG,GLiM,TC1"
mc0268,29,0.062590138618273,0.036659216124019844,0.28850500148101665,0.8787878787878788,7.340487003326416,"MOHO_GRAV,MOHO_GRAV_U,MOHO,MOHO_U,DEM,LAB,CTD,EMAG2_LOG,FREE_AIR,BOUGUER,SI,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P120,REVEAL_P210,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VP_40_VS_50,VPVS_DIFF,SEDIMENT,VOLC_DIST,REG,GLiM,TC1"
mc0269,25,0.06201600197343446,0.03649342629443197,0.30149815999183127,0.8803827751196173,7.189130067825317,"MOHO_GRAV,MOHO,MOHO_U,LAB,EMAG2_LOG,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P120,MAG_SEIS_MOHO,S_DIFF_200_220,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,VOLC_DIST,GLiM,TC1"
mc0270,22,0.06271874202568382,0.036701665564707914,0.28557819268941464,0.8724082934609251,7.165766000747681,"MOHO_GRAV,MOHO,MOHO_U,DEM,LAB,CTD,BOUGUER,SI,GEOID,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_P60,REVEAL_P210,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,VP_40_VS_50,VPVS_DIFF,SEDIMENT,VOLC_DIST,REG"
mc0271,11,0.06385593152718308,0.03838849150030635,0.25943614019578654,0.8835725677830941,6.416135787963867,"MOHO_U,REVEAL_S50,REVEAL_S140,REVEAL_P120,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,SEDIMENT,REG,GLiM,TC1"
mc0272,12,0.0627891790621258,0.03736521628605057,0.28397261163099896,0.8660287081339713,6.482892036437988,"DEM,BOUGUER,SI,REVEAL_S50,REVEAL_P40,REVEAL_P60,REVEAL_P120,REVEAL_P210,CRUST_RHO,VPVS_DIFF,SEDIMENT,TC1"
mc0273,12,0.06379176157648458,0.03797596334919903,0.26092380367249557,0.8708133971291866,6.505212783813477,"MOHO_GRAV_U,MOHO,MOHO_U,CTD,EMAG2_LOG,BOUGUER,GEOID,REVEAL_S220,CRUST_RHO,P_DIFF_40_60,VP_40_VS_50,VPVS_DIFF"
mc0274,11,0.06341210003861145,0.038155373229151836,0.2696949614454187,0.8564593301435407,6.456380128860474,"MOHO_GRAV,LAB,REVEAL_S100,REVEAL_S200,REVEAL_P40,REVEAL_P60,REVEAL_P120,REVEAL_P210,LITH_RHO,VPVS_DIFF,GLiM"
mc0275,20,0.06201075289730348,0.03667796587109039,0.30161639831910503,0.861244019138756,7.093546152114868,"MOHO_GRAV,MOHO_GRAV_U,DEM,LAB,CTD,BOUGUER,SI,GEOID,REVEAL_S50,REVEAL_S100,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P120,LITH_RHO,MAG_SEIS_MOHO,P_DIFF_40_60,VP_120_VS_140,VOLC_DIST,GLiM"
mc0276,21,0.06308811848473349,0.03735737284276122,0.27713836532622194,0.8740031897926634,7.16352105140686,"MOHO_GRAV_U,MOHO_U,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S140,REVEAL_S200,REVEAL_P40,REVEAL_P60,REVEAL_P120,REVEAL_P210,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VP_120_VS_140,VPVS_DIFF,VOLC_DIST,TC1"
mc0277,29,0.06198231777001478,0.036575337869973475,0.3022567412461111,0.8755980861244019,7.47192120552063,"MOHO_GRAV,MOHO_GRAV_U,MOHO,MOHO_U,DEM,LAB,CTD,EMAG2_LOG,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S140,REVEAL_S200,REVEAL_P40,REVEAL_P60,REVEAL_P120,REVEAL_P210,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VP_40_VS_50,VP_120_VS_140,SEDIMENT,VOLC_DIST,REG,GLiM"
mc0278,22,0.06310597223146239,0.037412247501456726,0.27672917212138115,0.8676236044657097,7.022938251495361,"MOHO_GRAV,MOHO_GRAV_U,LAB,CTD,FREE_AIR,BOUGUER,SI,REVEAL_S50,REVEAL_S100,REVEAL_S200,REVEAL_P40,REVEAL_P60,REVEAL_P120,REVEAL_P210,LITH_RHO,CRUST_RHO,S_DIFF_200_220,P_DIFF_40_60,VP_40_VS_50,VPVS_DIFF,REG,TC1"
mc0279,33,0.06209996243777546,0.03658745399542417,0.2996055440114951,0.8755980861244019,7.943122148513794,"MOHO_GRAV,MOHO_GRAV_U,MOHO_U,DEM,LAB,CTD,EMAG2_LOG,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P120,REVEAL_P210,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,SEDIMENT,VOLC_DIST,REG,GLiM,TC1"
mc0280,22,0.06337429559322037,0.037456426620631,0.2705654750274663,0.8660287081339713,7.6264708042144775,"MOHO_GRAV_U,MOHO,DEM,CTD,FREE_AIR,BOUGUER,GEOID,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P120,LITH_RHO,MAG_SEIS_MOHO,P_DIFF_40_60,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,SEDIMENT,REG,TC1"
mc0281,11,0.06186854081107659,0.03695835899857778,0.3048159951123365,0.8851674641148325,7.0335259437561035,"MOHO_GRAV_U,EMAG2_LOG,FREE_AIR,BOUGUER,GEOID,REVEAL_S50,REVEAL_S100,REVEAL_P120,MAG_SEIS_MOHO,VP_120_VS_140,SEDIMENT"
mc0282,15,0.06305874476319645,0.03760943121501739,0.27781133493826105,0.8676236044657097,7.2228899002075195,"MOHO,MOHO_U,DEM,LAB,CTD,BOUGUER,REVEAL_S50,REVEAL_S140,S_DIFF_200_220,P_DIFF_40_60,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,GLiM,TC1"
mc0283,19,0.062428448888903476,0.03743579581465141,0.2921762775782749,0.8708133971291866,7.36719012260437,"MOHO_GRAV_U,MOHO,LAB,EMAG2_LOG,GEOID,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P60,REVEAL_P120,REVEAL_P210,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,VP_120_VS_140,VPVS_DIFF,GLiM,TC1"
mc0284,25,0.062299184058954966,0.03674012102580438,0.2951044934105631,0.8803827751196173,7.837824106216431,"MOHO_GRAV,MOHO_GRAV_U,MOHO,LAB,CTD,EMAG2_LOG,FREE_AIR,BOUGUER,GEOID,REVEAL_S50,REVEAL_S200,REVEAL_S220,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,SEDIMENT,VOLC_DIST,REG,GLiM,TC1"
mc0285,11,0.06332964383945246,0.03743571054131614,0.2715929911947774,0.8692185007974481,7.159564018249512,"MOHO_GRAV_U,MOHO,CTD,BOUGUER,REVEAL_S140,REVEAL_S220,REVEAL_P60,REVEAL_P120,P_DIFF_40_60,VP_40_VS_50,VOLC_DIST"
mc0286,19,0.06203347140938121,0.03674562650029749,0.30110457925683876,0.8803827751196173,7.47147011756897,"DEM,LAB,CTD,BOUGUER,GEOID,REVEAL_S200,REVEAL_S220,REVEAL_P60,REVEAL_P120,REVEAL_P210,CRUST_RHO,S_DIFF_200_220,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,SEDIMENT,VOLC_DIST,GLiM,TC1"
mc0287,19,0.062238451812680194,0.03682429908151771,0.29647815573311254,0.8740031897926634,7.40595006942749,"MOHO_GRAV_U,MOHO,DEM,EMAG2_LOG,FREE_AIR,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P60,REVEAL_P120,REVEAL_P210,LITH_RHO,MAG_SEIS_MOHO,P_DIFF_40_60,VP_120_VS_140,VPVS_DIFF,VOLC_DIST,GLiM,TC1"
mc0288,13,0.0637076987867102,0.037654327545294984,0.26287038328355217,0.8787878787878788,6.985773086547852,"MOHO_U,CTD,FREE_AIR,REVEAL_S220,REVEAL_P60,REVEAL_P120,REVEAL_P210,S_DIFF_200_220,P_DIFF_40_60,VP_40_VS_50,SEDIMENT,VOLC_DIST,TC1"
mc0289,28,0.06189665407612042,0.03656105468359541,0.3041840638486837,0.8740031897926634,7.995598077774048,"MOHO,MOHO_U,DEM,CTD,EMAG2_LOG,FREE_AIR,BOUGUER,SI,GEOID,REVEAL_S50,REVEAL_S100,REVEAL_S140,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P120,REVEAL_P210,LITH_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VP_40_VS_50,VP_120_VS_140,VPVS_DIFF,VOLC_DIST,REG,TC1"
mc0290,19,0.06165293077627175,0.03662347159268081,0.3096529434798412,0.8692185007974481,7.006072044372559,"MOHO_GRAV,MOHO,DEM,FREE_AIR,SI,GEOID,REVEAL_S200,REVEAL_S220,REVEAL_P40,REVEAL_P60,REVEAL_P210,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,P_DIFF_40_60,VP_120_VS_140,VPVS_DIFF,REG,GLiM"
mc0291,27,0.06259505748450261,0.03684921584605913,0.2883931664118493,0.8724082934609251,7.4691290855407715,"MOHO_GRAV,MOHO_GRAV_U,MOHO,MOHO_U,DEM,LAB,CTD,EMAG2_LOG,FREE_AIR,BOUGUER,GEOID,REVEAL_S50,REVEAL_S100,REVEAL_S220,REVEAL_P40,REVEAL_P120,REVEAL_P210,LITH_RHO,CRUST_RHO,MAG_SEIS_MOHO,S_DIFF_200_220,P_DIFF_40_60,VP_40_VS_50,SEDIMENT,VOLC_DIST,REG,TC1"
